Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters,Currency,Fiscal_Year_period
Minority Interest in Earnings,"-262,371,000","-92,373,000","9,051,000","-223,246,000","-49,963,000","-123,711,000","-168,334,000","153,946,000","-77,763,000","-187,093,000","-76,322,000","-45,767,000","-119,867,000","-365,979,000","-89,860,000","-195,534,000","-333,622,000","-159,902,000","-37,856,000","-26,132,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"543,987,000","102,004,000","4,778,000","494,340,000","72,114,000","227,625,000","340,755,000","-456,084,000","142,651,000","304,504,000","51,761,000","7,904,000","101,929,000","440,776,000","69,119,000","171,094,000","290,632,000","442,074,000","71,240,000","1,420,396,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"479,842,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"543,987,000","102,004,000","4,778,000","494,340,000","72,114,000","227,625,000","340,755,000","-456,084,000","142,651,000","304,504,000","51,761,000","7,904,000","101,929,000","440,776,000","69,119,000","171,094,000","290,632,000","-37,768,000","71,240,000","1,420,396,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,654.343%,-55.188%,-98.598%,-,-49.447%,-25.247%,558.324%,-,39.951%,-30.916%,-25.113%,-95.380%,-64.929%,-0.294%,-2.977%,-87.954%,-28.938%,191.388%,-80.612%,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"447,628,000","451,020,000","448,623,000","445,918,000","448,439,000","450,405,000","445,612,000","442,226,000","439,293,000","436,318,000","433,956,000","431,417,000","428,230,000","409,344,000","389,760,000","398,517,000","369,999,000","353,979,000","353,979,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"592,726,000","596,912,000","597,479,000","597,449,000","601,138,000","605,860,000","607,251,000","442,226,000","607,226,000","607,214,000","607,201,000","431,417,000","607,174,000","607,163,000","607,148,000","398,552,000","370,002,000","353,980,000","353,980,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-1.399%,-1.477%,-1.609%,35.100%,-1.003%,-0.223%,0.008%,2.505%,0.009%,0.008%,0.009%,8.246%,64.100%,71.525%,71.520%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),1.215,0.226,0.011,1.109,0.161,0.505,0.765,-1.031,0.325,0.698,0.119,0.018,0.238,1.077,0.177,0.429,0.785,-0.107,0.201,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),1.214,0.226,0.011,1.108,0.160,0.505,0.764,-1.468,0.325,0.698,0.119,-0.667,0.238,1.077,0.177,0.429,0.785,-0.113,0.201,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,658.661%,-55.203%,-98.616%,-,-50.701%,-27.700%,540.657%,-,36.333%,-35.189%,-32.740%,-,-69.698%,-,-11.889%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"703,614,000","658,209,000","664,638,000","772,628,000","573,520,000","607,817,000","1,033,837,000","569,931,000","538,827,000","574,952,000","460,270,000","489,957,000","469,759,000","531,720,000","526,100,000","565,673,000","508,848,000","489,004,000","471,104,000","478,429,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,1.187,1.103,1.112,1.293,0.954,1.003,1.702,1.289,0.887,0.947,0.758,1.136,0.774,0.876,0.867,1.419,1.375,1.381,1.331,-,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Per Share,0.210,0.210,0.210,0.200,0.200,0.200,0.200,0.190,0.190,0.190,0.190,0.170,0.170,0.170,0.170,0.150,0.150,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Growth,5.000%,5.000%,5.000%,5.263%,5.263%,5.263%,5.263%,11.765%,11.765%,11.765%,11.765%,13.333%,13.333%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,140.306%,60.461%,-2.750%,112.836%,48.325%,55.179%,82.630%,45.409%,46.804%,80.275%,67.152%,53.708%,76.469%,143.924%,48.997%,77.394%,106.276%,90.747%,82.428%,300.915%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,130.173%,50.185%,-12.989%,102.823%,28.238%,46.235%,70.028%,23.539%,33.517%,70.490%,39.092%,26.649%,51.735%,134.234%,40.015%,66.261%,94.831%,80.118%,72.159%,291.139%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,96.334%,18.986%,0.841%,82.933%,13.446%,42.294%,49.820%,-80.616%,24.875%,56.815%,9.209%,1.373%,17.401%,79.424%,12.062%,29.904%,53.981%,-7.392%,14.223%,310.479%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,124.602%,122.511%,117.018%,129.621%,106.938%,112.935%,151.152%,100.739%,93.960%,107.276%,81.891%,85.106%,80.195%,95.812%,91.811%,98.869%,94.511%,95.708%,94.055%,104.578%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,-,-,-,"614,313,500","152,859,500","250,257,500","480,389,500","133,172,000","192,210,000","377,792,000","225,388,000","159,213,000","308,848,000","750,682,000","234,968,000","384,904,000","516,363,000","415,080,000","367,163,000","1,337,715,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,103.061%,28.502%,46.499%,70.235%,23.539%,33.517%,70.490%,40.101%,27.655%,52.725%,135.267%,41.005%,67.274%,95.907%,81.240%,73.304%,292.406%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,-,-,-,"1,417,500","1,417,500","1,417,500","1,417,500",-,-,-,"5,670,000","5,796,000","5,796,000","5,733,000","5,671,000","5,796,000","5,796,000","5,733,000","5,733,000","5,796,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"735,074,000","269,630,000","-73,774,000","612,896,000","151,442,000","248,840,000","478,972,000","133,172,000","192,210,000","377,792,000","219,718,000","153,417,000","303,052,000","744,949,000","229,297,000","379,108,000","510,567,000","409,347,000","361,430,000","1,331,919,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,130.173%,50.185%,-12.989%,102.823%,28.238%,46.235%,70.028%,23.539%,33.517%,70.490%,39.092%,26.649%,51.735%,134.234%,40.015%,66.261%,94.831%,80.118%,72.159%,291.139%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"564,690,000","537,267,000","567,978,000","596,068,000","536,313,000","538,202,000","683,971,000","565,748,000","573,463,000","535,955,000","562,049,000","575,700,000","585,773,000","554,963,000","573,027,000","572,143,000","538,399,000","510,932,000","500,879,000","457,486,000",Upgrade,Financials in USD,Fiscal year is January - December
