Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters,Currency,Fiscal_Year_period
Shares Change (YoY),20.117%,0.755%,3.045%,24.103%,41.458%,41.325%,38.119%,14.236%,0.167%,0.084%,0.116%,0.136%,0.132%,17.127%,35.207%,46.406%,47.003%,25.699%,8.844%,0.497%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.754,-0.438,-0.362,-0.356,-0.403,-0.366,-0.297,-0.296,-0.371,-0.354,-0.282,-0.267,-0.240,-0.258,-0.260,-0.285,-0.331,-0.355,-0.351,-0.579,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.754,-0.438,-0.362,-0.356,-0.403,-0.366,-0.297,-0.296,-0.371,-0.354,-0.282,-0.267,-0.240,-0.260,-0.260,-0.285,-0.331,-0.355,-0.351,-0.579,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-17,433,000","-20,227,000","-17,701,000","-15,195,000","-13,451,000","-14,144,000","-16,494,000","-11,837,000","-8,211,000","-7,175,000","-7,375,000","-7,097,000","-5,177,000","-6,271,000","-8,615,000","-9,180,000","-4,808,000","-5,962,000","-7,743,000","-14,835,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.374,-0.519,-0.454,-0.392,-0.347,-0.366,-0.436,-0.379,-0.300,-0.262,-0.269,-0.259,-0.189,-0.229,-0.315,-0.336,-0.176,-0.255,-0.383,-0.795,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,66.976%,71.443%,70.747%,70.915%,71.575%,78.388%,70.674%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-180.989%,-179.178%,-259.849%,-250.279%,-390.911%,-839.194%,-560.058%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-350.140%,-212.193%,-231.203%,-226.575%,-411.855%,-864.103%,-543.383%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-173.878%,-251.142%,-290.085%,-249.262%,-354.347%,-863.492%,-799.515%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-18,141,000","-14,426,000","-15,850,000","-15,251,000","-14,833,000","-13,740,000","-11,548,000","-9,493,000","-9,985,000","-9,412,000","-7,231,000","-6,713,000","-5,895,000","-6,448,000","-6,733,000","-7,161,000","-8,430,000","-7,667,000","-6,641,000","-13,525,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-180.940%,-179.116%,-259.751%,-250.180%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"5,000","5,000","6,000","6,000","6,000","6,000","6,000","9,000","10,000","9,000","9,000","8,000","10,000","8,000","8,000","9,000","8,000","9,000","8,000","8,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-18,146,000","-14,431,000","-15,856,000","-15,257,000","-14,839,000","-13,746,000","-11,554,000","-9,502,000","-9,995,000","-9,421,000","-7,240,000","-6,721,000","-5,905,000","-6,456,000","-6,741,000","-7,170,000","-8,438,000","-7,676,000","-6,649,000","-13,533,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-180.989%,-179.178%,-259.849%,-250.279%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
