Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EPS (Diluted),-0.708,-1.591,0.226,-0.570,-1.033,-1.045,-1.218,-1.158,-1.452,-1.363,-1.508,-2.517,-2.910,-1.370,-1.783,-1.603,-6.221,-0.960,-4.579,-3.975,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-3,059,000","-3,921,000","-2,873,000","-2,316,000","-4,455,000","-4,962,000","-4,928,000","-5,055,000","-3,604,000","-4,629,000","-6,154,000","-4,422,000","-3,412,000","-6,542,000","-5,495,000","-2,851,000","-5,615,000","-5,000,000","702,000","-4,442,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.838,-1.074,-0.787,-0.634,-1.220,-1.359,-1.350,-1.388,-1.036,-1.373,-1.866,-1.540,-1.213,-2.326,-2.387,-1.577,-3.310,-4.102,0.686,-4.369,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-122.404%,-82.603%,40.323%,-59.673%,-126.070%,-125.868%,-158.439%,-161.534%,-182.425%,-225.845%,-257.672%,-,-276.614%,-101.464%,-177.410%,717.200%,11.414%,9.028%,-91.419%,-149.733%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-725.956%,-211.534%,12.693%,-101.045%,-224.701%,-216.432%,-305.871%,-253.220%,-272.436%,-342.524%,-427.845%,-886.623%,-431.525%,-170.763%,-293.885%,-133.700%,-29.209%,-33.543%,-171.506%,-244.036%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-706.831%,-374.420%,14.019%,-94.596%,-215.288%,-206.941%,-296.731%,-246.838%,-269.872%,-345.229%,-428.707%,-1585.088%,-765.575%,-170.896%,-295.252%,-144.950%,-241.377%,-33.429%,-169.660%,-239.822%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-835.792%,-252.642%,-48.819%,-105.177%,-254.136%,-269.089%,-328.753%,-295.960%,-192.521%,-347.784%,-530.517%,-969.737%,-319.177%,-290.240%,-395.324%,-142.550%,-128.431%,-142.857%,25.416%,-263.620%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-2,657,000","-3,236,000","806,000","-2,187,000","-3,907,000","-3,959,000","-4,553,000","-4,286,000","-5,059,000","-4,512,000","-4,928,000","-4,008,000","-4,567,000","-3,812,000","-4,034,000","-2,616,000","-1,223,000","-1,122,000","-4,686,000","-4,069,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-208.505%,13.696%,-99.319%,-222.875%,-214.696%,-,-250.937%,-270.246%,-,-,-,-,-169.121%,-290.216%,-130.800%,-27.973%,-32.057%,-169.660%,-241.484%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,-,"47,000","59,000","38,000","32,000","32,000","32,000","39,000","41,000","47,000","35,000","35,000","46,000","37,000","51,000","58,000","54,000","52,000","51,000","43,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-2,657,000","-3,283,000","747,000","-2,225,000","-3,939,000","-3,991,000","-4,585,000","-4,325,000","-5,100,000","-4,559,000","-4,963,000","-4,043,000","-4,613,000","-3,849,000","-4,085,000","-2,674,000","-1,277,000","-1,174,000","-4,737,000","-4,112,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-211.534%,12.693%,-101.044%,-224.701%,-216.432%,-,-253.220%,-272.436%,-,-,-,-,-170.763%,-293.885%,-133.700%,-29.209%,-33.543%,-171.506%,-244.036%,Upgrade,Financials in USD,Fiscal year is January - December
