Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"9,029,000","9,330,000","9,658,000","10,304,000","9,172,000","10,089,000","10,232,000","9,347,000","3,872,000","1,175,000","188,000","1,019,000","713,000","244,000","214,000","1,372,000","866,000","1,227,000","1,655,000","3,160,827",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,"-221,000","-509,000","-340,000","-403,000","195,000","-448,000","-265,000","-269,000","-137,000","-250,246",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"14,457,000","-4,108,000","-2,068,000","11,465,000","4,852,000","-40,079,000","8,912,000","16,649,000","-40,442,000","-34,895,000","2,285,000","4,661,000",-,-,-,"-11,267,000","11,958,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"4,361,000","1,093,000","4,472,000","2,029,000","1,055,000","340,000","793,000","6,413,000","3,474,000","120,000","2,057,000","6,887,000","-13,580,000","7,406,000","-6,227,000","29,076,000",-,"2,434,000","-3,125,000","3,001,683",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-40,751,000","-70,241,000","-58,360,000","-100,183,000","-68,491,000","-129,150,000","-49,585,000","-64,884,000","-161,679,000","-132,316,000","-75,455,000","-207,138,000","-96,412,000","-163,324,000","-232,910,000","-76,547,000","-63,741,000","-80,629,000","-47,988,000","-46,430,330",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"-920,000","-10,036,000","4,889,000","4,754,000","-661,000","-1,745,000","441,000","3,115,000","489,000","-5,617,000","-6,939,000","-4,687,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,-,-,"10,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-41,671,000","-80,277,000","-53,471,000","-95,429,000","-69,152,000","-120,895,000","-49,144,000","-61,769,000","-161,190,000","-137,933,000","-82,394,000","-211,825,000","-96,412,000","-163,324,000","-232,910,000","-76,547,000","-63,741,000","-80,629,000","-47,988,000","-46,430,330",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-41,671,000","-80,277,000","-53,471,000","-95,429,000","-69,152,000","-120,895,000","-49,144,000","-61,769,000","-161,190,000","-137,933,000","-82,394,000","-211,825,000","-96,412,000","-163,324,000","-232,910,000","-76,547,000","-63,741,000","-80,629,000","-47,988,000","-46,430,330",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-41,671,000","-80,277,000","-53,471,000","-95,429,000","-69,152,000","-120,895,000","-49,144,000","-61,769,000","-161,190,000","-137,933,000","-82,394,000","-211,825,000","-96,412,000","-163,324,000","-232,910,000","-76,547,000","-63,741,000","-80,629,000","-47,988,000","-46,430,330",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"98,168,739","97,593,779","97,314,576","97,039,481","96,876,773","96,483,594","96,144,478","95,994,883","95,908,596","95,768,482","95,549,903","95,443,934","95,035,432","93,045,531","88,374,928","87,527,627","75,436,646","74,738,563","72,956,538","67,910,318",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"98,168,739","97,593,779","97,314,576","97,039,481","96,876,773","96,483,594","96,144,478","95,994,883","95,908,596","95,768,482","95,549,903","95,443,934","95,035,432","93,045,531","88,374,928","87,527,627","75,436,646","74,738,563","72,956,538","67,910,318",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.334%,1.151%,1.217%,1.088%,1.009%,0.747%,0.622%,0.577%,0.919%,2.926%,8.119%,9.044%,25.980%,24.495%,21.134%,28.887%,11.382%,22.683%,19.758%,17.020%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.424,-0.823,-0.549,-0.983,-0.714,-1.253,-0.511,-0.643,-1.681,-1.440,-0.862,-2.219,-1.014,-1.755,-2.635,-0.875,-0.845,-1.079,-0.658,-0.684,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.424,-0.823,-0.549,-0.983,-0.714,-1.253,-0.511,-0.643,-1.681,-1.440,-0.862,-2.219,-1.014,-1.755,-2.635,-0.875,-0.845,-1.079,-0.658,-0.684,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-28,163,000","-42,914,000","-91,080,000","-15,139,000","-57,028,000","-60,423,000","-72,800,000","-113,705,000","-133,007,000","-48,645,000","-96,870,000","-159,372,000","-167,159,000","-69,812,000","-171,183,000","-49,630,000","-82,933,000","-52,738,000","-40,884,000","-41,802,656",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.287,-0.440,-0.936,-0.156,-0.589,-0.626,-0.757,-1.184,-1.387,-0.508,-1.014,-1.670,-1.759,-0.750,-1.937,-0.567,-1.099,-0.706,-0.560,-0.616,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-0.620%,104.229%,-1.279%,-62.821%,-21.694%,113.615%,-11.166%,-40.365%,-107.800%,-73.304%,-48.739%,-,-56.151%,-,-,-,66.323%,73.661%,74.641%,66.090%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-66.350%,-75.683%,-80.677%,-188.335%,-120.717%,-144.488%,-110.709%,-155.418%,-223.467%,-204.907%,-170.713%,-496.244%,-193.038%,-461.814%,-1129.642%,-631.085%,-520.490%,-763.674%,-563.665%,-1120.486%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-40.748%,-79.874%,-61.356%,-144.963%,-99.890%,-175.556%,-78.259%,-98.671%,-280.136%,-286.311%,-176.342%,-479.557%,-223.678%,-442.193%,-1158.583%,-507.135%,-435.062%,-733.324%,-583.938%,-999.519%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-27.539%,-42.699%,-104.511%,-22.997%,-82.377%,-87.743%,-115.929%,-181.634%,-231.156%,-100.974%,-207.324%,-360.807%,-387.813%,-189.013%,-851.530%,-328.806%,-566.057%,-479.654%,-497.493%,-899.898%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-64,982,000","-73,123,000","-67,297,000","-121,522,000","-81,652,000","-97,505,000","-66,865,000","-95,166,000","-126,357,000","-96,855,000","-77,751,000","-217,321,000","-81,568,000","-169,044,000","-225,644,000","-93,869,000","-75,111,000","-82,929,000","-45,252,000","-50,761,447",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-63.543%,-72.756%,-77.221%,-184.600%,-117.946%,-141.591%,-106.478%,-152.020%,-219.598%,-201.044%,-166.405%,-,-189.240%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"2,871,000","2,941,000","3,012,000","2,459,000","1,918,000","1,995,000","2,657,000","2,127,000","2,226,000","1,861,000","2,013,000","1,875,000","1,637,000","1,527,000","1,448,000","1,387,000","1,146,000","1,037,000","1,070,000","1,288,147",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-67,853,000","-76,064,000","-70,309,000","-123,981,000","-83,570,000","-99,500,000","-69,522,000","-97,293,000","-128,583,000","-98,716,000","-79,764,000","-219,196,000","-83,205,000","-170,571,000","-227,092,000","-95,256,000","-76,257,000","-83,966,000","-46,322,000","-52,049,594",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-66.350%,-75.683%,-80.677%,-188.335%,-120.717%,-144.488%,-110.709%,-155.418%,-223.467%,-204.907%,-170.713%,-,-193.038%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"102,265,000","100,504,000","87,149,000","65,830,000","69,228,000","68,864,000","62,797,000","62,601,000","57,540,000","48,176,000","46,724,000","44,171,000","43,103,000","36,935,000","20,103,000","48,958,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
