Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"457,000","319,000","580,000","1,589,000","1,005,000","955,000","748,000","757,000","466,000","212,000","86,000","45,000","20,000","72,000","105,000","317,000","234,000","374,000","468,000","292,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),-,-,-,"-45,700",-,-,-,"-42,000",-,"304,000","-91,000","-6,000",-,-,-,"51,000","18,000","7,000",-,"-47,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"506,000","31,345,000","-13,373,000","-3,468,300","54,000","152,000","254,000","130,000","-182,000",-,-,"137,000","50,000","-297,000","6,000","-283,000","-11,800,000","34,000","224,000","221,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-19,168,000","5,250,000","-34,839,000","-27,198,000","-18,012,000","-18,034,000","-22,916,000","-21,837,000","-18,664,000","-19,877,000","-35,562,000","-37,772,000","-32,998,000","-29,790,000","-27,629,000","-34,201,000","-33,297,000","-20,856,000","-20,029,000","-18,099,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,"-724,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-19,168,000","5,250,000","-34,839,000","-27,922,000","-18,012,000","-18,034,000","-22,916,000","-21,837,000","-18,664,000","-19,877,000","-35,562,000","-37,772,000","-32,998,000","-29,790,000","-27,629,000","-34,201,000","-33,297,000","-20,856,000","-20,029,000","-18,099,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"91,000","189,000","24,000","-30,000","29,000","757,000","39,000","49,000","-43,000","47,000","53,000","-58,000","126,000","28,000","45,000","219,000",-,"-59,000",-,"85,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-19,259,000","5,061,000","-34,863,000","-27,892,000","-18,041,000","-18,791,000","-22,955,000","-21,886,000","-18,621,000","-19,924,000","-35,615,000","-37,714,000","-33,124,000","-29,818,000","-27,674,000","-34,420,000","-33,297,000","-20,797,000","-20,029,000","-18,184,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-19,259,000","5,061,000","-34,863,000","-27,892,000","-18,041,000","-18,791,000","-22,955,000","-21,886,000","-18,621,000","-19,924,000","-35,615,000","-37,714,000","-33,124,000","-29,818,000","-27,674,000","-34,420,000","-33,297,000","-20,797,000","-20,029,000","-18,184,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"6,272,291","6,257,776","6,246,166","5,069,078","1,739,847","1,728,619","1,716,403","1,713,447","1,710,477","1,706,624","1,700,462","1,693,679","1,695,999","1,504,762","1,497,370","1,258,608","121,113","112,434","105,955","98,932",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"6,272,291","6,265,917","6,246,166","5,069,078","1,739,847","1,728,619","1,716,403","1,713,447","1,710,477","1,706,624","1,700,462","1,693,679","1,695,999","1,504,762","1,497,370","1,258,608","121,113","112,434","105,955","98,932",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),260.508%,262.481%,263.910%,195.841%,1.717%,1.289%,0.937%,1.167%,0.854%,13.415%,13.563%,34.568%,1300.344%,1238.351%,1313.213%,1172.195%,45.239%,61.974%,52.640%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-3.070,0.809,-5.582,-5.502,-10.369,-10.871,-13.374,-12.773,-10.886,-11.675,-20.944,-22.268,-19.531,-19.816,-18.482,-27.348,-274.925,-184.971,-189.033,-183.803,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-3.070,0.750,-5.582,-5.502,-10.369,-10.871,-13.374,-12.784,-10.886,-11.675,-20.944,-22.268,-19.531,-19.816,-18.482,-27.348,-274.925,-184.971,-189.033,-183.803,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-20,127,000","-19,500,000","-22,815,000","-22,665,000","-20,348,000","-13,609,000","-22,394,000","-16,874,000","-17,140,000","-25,369,000","-20,949,000","-37,816,000","-25,465,000","-23,170,000","-30,103,000","-19,745,000","-16,910,000","-18,263,000","-21,409,000","-15,739,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-3.209,-3.112,-3.653,-4.471,-11.695,-7.873,-13.047,-9.848,-10.021,-14.865,-12.320,-22.328,-15.015,-15.398,-20.104,-15.688,-139.622,-162.433,-202.057,-159.089,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-143.697%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-1586.367%,-2489.538%,-2235.903%,-942.671%,-588.793%,-277.970%,-878.369%,-641.278%,-461.471%,-552.207%,-1383.003%,-10340.054%,-2151.464%,-1913.592%,-3048.352%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-1517.652%,477.003%,-3535.801%,-1040.358%,-556.993%,-272.887%,-843.004%,-618.773%,-453.507%,-539.507%,-1385.259%,-10276.294%,-2155.107%,-1929.968%,-3041.099%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-1586.052%,-1837.889%,-2313.895%,-845.394%,-628.219%,-197.633%,-822.402%,-477.071%,-417.438%,-686.948%,-814.819%,-10304.087%,-1656.799%,-1499.676%,-3308.022%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-19,883,000","-26,158,000","-21,764,000","-24,879,000","-18,764,000","-18,737,000","-23,464,000","-22,160,000","-18,410,000","-19,823,000","-34,881,000","-37,220,000","-32,288,000","-28,795,000","-26,999,000","-33,556,000","-20,842,000","-20,312,000","-20,390,000","-17,999,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-272.103%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"248,000","256,000","282,000","394,000","307,000","404,000","454,000","522,000","538,000","570,000","676,000","728,000","780,000","770,000","741,000","730,000","715,000","959,000","331,000","528,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-20,131,000","-26,414,000","-22,046,000","-25,273,000","-19,071,000","-19,141,000","-23,918,000","-22,682,000","-18,948,000","-20,393,000","-35,557,000","-37,948,000","-33,068,000","-29,565,000","-27,740,000","-34,286,000","-21,557,000","-21,271,000","-20,721,000","-18,527,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-277.970%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,3.600%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
