Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-11,083,000","-24,268,000","-19,306,000","-19,045,000","-33,442,000","-54,307,000","-56,163,000","-44,924,000","-59,811,000","-52,219,000","-47,258,000","-48,983,000","-45,471,000","-40,913,000","-34,693,000","-28,842,000","-22,489,000","-19,786,000","-16,926,000","-16,246,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,"-499,000","-8,214,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-11,083,000","-24,268,000","-19,306,000","-19,544,000","-41,656,000","-54,307,000","-56,163,000","-44,924,000","-59,811,000","-52,219,000","-47,258,000","-48,983,000","-45,471,000","-40,913,000","-34,693,000","-28,842,000","-22,489,000","-19,786,000","-16,926,000","-16,246,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"418,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-11,501,000","-24,268,000","-19,306,000","-19,544,000","-41,656,000","-54,307,000","-56,163,000","-44,924,000","-59,811,000","-52,219,000","-47,258,000","-48,983,000","-45,471,000","-40,913,000","-34,693,000","-28,842,000","-22,489,000","-19,786,000","-16,926,000","-16,246,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-11,501,000","-24,268,000","-19,306,000","-19,544,000","-41,656,000","-54,307,000","-56,163,000","-44,924,000","-59,811,000","-52,219,000","-47,258,000","-48,983,000","-45,471,000","-40,913,000","-34,693,000","-28,842,000","-22,489,000","-19,786,000","-16,926,000","-16,246,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"122,721,918","122,440,124","121,424,953","120,614,350","120,521,985","115,608,156","107,514,655","101,014,142","97,641,936","95,756,782","79,928,591","71,921,322","71,753,004","69,616,467","68,987,857","68,630,078","68,419,192","60,748,225","47,988,630","47,886,144",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"122,721,918","122,440,124","121,424,953","120,614,350","120,521,985","115,608,156","107,514,655","101,014,142","97,641,936","95,756,782","79,928,591","71,921,322","71,753,004","69,616,467","68,987,857","68,630,078","68,419,192","60,748,225","47,988,630","47,886,144",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.825%,5.910%,12.938%,19.403%,23.433%,20.731%,34.513%,40.451%,36.081%,37.549%,15.859%,4.796%,4.873%,14.598%,43.759%,43.319%,43.036%,27.333%,52.530%,106.544%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.094,-0.198,-0.159,-0.162,-0.346,-0.470,-0.522,-0.445,-0.613,-0.545,-0.591,-0.681,-0.634,-0.588,-0.503,-0.420,-0.329,-0.326,-0.353,-0.339,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.094,-0.198,-0.160,-0.162,-0.346,-0.470,-0.522,-0.445,-0.613,-0.545,-0.591,-0.681,-0.634,-0.588,-0.503,-0.420,-0.329,-0.326,-0.353,-0.339,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-8,577,000","-21,855,000","-32,789,000","-32,348,000","-46,553,000","-62,233,000","-29,916,000","-52,014,000","54,171,000","-45,433,000","-8,284,000","-42,555,000","-36,144,000","-34,801,000","-27,136,000","-17,507,000","-20,391,000","-15,960,000","-21,311,000","-12,576,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.070,-0.178,-0.270,-0.268,-0.386,-0.538,-0.278,-0.515,0.555,-0.474,-0.104,-0.592,-0.504,-0.500,-0.393,-0.255,-0.298,-0.263,-0.444,-0.263,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-17.503%,-,-102.120%,-100.869%,-296.610%,-,-,-211.200%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-95.801%,-1110.118%,-227.161%,-195.571%,-464.108%,-530.327%,-740.849%,-311.996%,-1070.142%,-1207.983%,-2286.444%,-436645.455%,-412618.182%,-371154.545%,-314654.545%,-261454.545%,-203781.818%,-2485.930%,-155854.545%,-39521.429%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-91.292%,-1058.352%,-208.826%,-182.637%,-541.128%,-509.733%,-719.854%,-305.855%,-1073.228%,-1218.931%,-2321.120%,-445300.000%,-413372.727%,-371936.364%,-315390.909%,-262200.000%,-204445.455%,-2485.678%,-153872.727%,-38680.952%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-68.082%,-953.118%,-354.667%,-302.290%,-604.741%,-584.128%,-383.440%,-354.126%,972.026%,-1060.528%,-406.876%,-386863.636%,-328581.818%,-316372.727%,-246690.909%,-159154.545%,-185372.727%,-2005.025%,-193736.364%,-29942.857%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-11,667,000","-25,052,000","-20,578,000","-20,481,000","-35,300,000","-56,177,000","-57,482,000","-45,544,000","-59,426,000","-51,523,000","-46,347,000","-47,820,000","-45,176,000","-40,621,000","-34,386,000","-28,500,000","-22,160,000","-19,542,000","-16,896,000","-16,317,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-92.610%,-,-222.585%,-191.393%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"402,000","403,000","423,000","447,000","427,000","324,000","319,000","282,000","213,000","227,000","205,000","211,000","212,000","206,000","226,000","260,000","256,000","246,000","248,000","282,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-12,069,000","-25,455,000","-21,001,000","-20,928,000","-35,727,000","-56,501,000","-57,801,000","-45,826,000","-59,639,000","-51,750,000","-46,552,000","-48,031,000","-45,388,000","-40,827,000","-34,612,000","-28,760,000","-22,416,000","-19,788,000","-17,144,000","-16,599,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-95.801%,-,-227.161%,-195.571%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
