Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-12,556,728","-10,999,782","-9,794,073","-761,436","-6,385,220","-7,366,579","-7,768,266","-7,686,646","-6,371,115","-7,109,411","-7,818,094","-6,363,658","-4,298,975","-5,066,426","-5,151,923","-4,177,932","-3,910,124","-3,484,154","-2,084,818","-1,469,418",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,-653,"-5,388",-,-,"-34,266",-,-,-,"-7,905",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,"181,039","367,168","318,160",-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-12,556,728","-10,999,782","-9,794,073","-762,089","-6,390,608","-7,366,579","-7,768,266","-7,720,912","-6,371,115","-7,109,411","-7,818,094","-6,190,524","-3,931,807","-4,748,266","-5,151,923","-4,177,932","-3,910,124","-3,484,154","-2,084,818","-1,469,418",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-12,556,728","-10,999,782","-9,794,073","-762,089","-6,390,608","-7,366,579","-7,768,266","-7,720,912","-6,371,115","-7,109,411","-7,818,094","-6,190,524","-3,931,807","-4,748,266","-5,151,923","-4,177,932","-3,910,124","-3,484,154","-2,084,818","-1,469,418",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-12,556,728","-10,999,782","-9,794,073","-762,089","-6,390,608","-7,366,579","-7,768,266","-7,720,912","-6,371,115","-7,109,411","-7,818,094","-6,190,524","-3,931,807","-4,748,266","-5,151,923","-4,177,932","-3,910,124","-3,484,154","-2,084,818","-1,469,418",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"33,090,063","31,841,964","31,354,629","30,664,100","25,817,676","25,335,342","25,247,354","25,163,711","24,431,787","24,324,156","24,282,743","24,150,714","23,095,375","22,861,051","22,228,723","20,373,647","19,801,841","15,130,685","6,878,782","4,338,434",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"33,090,063","31,841,964","31,354,629","30,664,100","25,817,676","25,335,342","25,247,354","25,163,711","24,431,787","24,324,156","24,282,743","24,150,714","23,095,375","22,861,051","22,228,723","20,373,647","19,801,841","15,130,685","6,878,782","4,338,434",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),28.168%,25.682%,24.190%,21.858%,5.672%,4.157%,3.972%,4.194%,5.786%,6.400%,9.240%,18.539%,16.632%,51.091%,223.149%,369.608%,428.500%,337.577%,105.495%,39.778%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.379,-0.345,-0.312,-0.025,-0.248,-0.291,-0.308,-0.307,-0.261,-0.292,-0.322,-0.256,-0.170,-0.208,-0.232,-0.205,-0.197,-0.230,-0.303,-0.339,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.379,-0.345,-0.312,-0.025,-0.248,-0.291,-0.310,-0.307,-0.261,-0.292,-0.322,-0.256,-0.170,-0.208,-0.232,-0.207,-0.197,-0.230,-0.303,-0.340,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-11,701,504","-12,369,405","-1,932,757","-12,323,274","-9,426,582","-9,651,193","3,756,971","-8,124,552","-6,784,917","-6,954,831","23,421,206","-5,996,254","-3,806,172","-4,836,902","-3,366,282","-4,130,518","-3,129,595","-2,124,142","-1,218,156","-1,785,032",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.354,-0.388,-0.062,-0.402,-0.365,-0.381,0.149,-0.323,-0.278,-0.286,0.965,-0.248,-0.165,-0.212,-0.151,-0.203,-0.158,-0.140,-0.177,-0.411,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-214.867%,-126.234%,17.769%,-62.128%,-125.079%,-156.522%,-,-245.845%,-,-,-,-,-,-,-,-,-,-,-273.142%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-575.240%,-291.865%,-209.215%,-10.600%,-110.973%,-197.762%,-274.039%,-840.329%,-407.005%,-,-,-,-,-2490.747%,-12644.767%,-7229.016%,-23211.036%,-6994.718%,-1134.942%,-667.883%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-555.204%,-276.972%,-199.599%,-6.304%,-103.311%,-188.044%,-260.096%,-804.343%,-400.305%,-,-,-,-,-2326.646%,-12622.312%,-7224.506%,-23187.594%,-6987.313%,-1122.723%,-661.602%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-517.390%,-311.459%,-39.389%,-101.946%,-152.390%,-246.363%,125.790%,-846.393%,-426.304%,-,-,-,-,-2370.078%,-8247.457%,-7142.518%,-18558.946%,-4259.871%,-656.005%,-803.706%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-12,648,712","-11,234,284","-9,934,496","-973,684","-6,588,129","-7,492,557","-7,954,607","-7,874,743","-6,340,722","-7,209,743","-7,739,044","-6,300,997","-4,249,825","-5,030,972","-5,110,951","-4,138,464","-3,877,877","-3,455,207","-2,074,533","-1,440,658",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-282.877%,-202.461%,-8.055%,-106.504%,-191.260%,-266.335%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"361,168","356,935","331,406","307,608","276,471","254,702","230,101","191,602","137,028","112,011","92,490","78,645","64,720","52,195","50,137","42,076","36,200","32,639","32,975","42,711",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-13,009,880","-11,591,219","-10,265,902","-1,281,292","-6,864,600","-7,747,259","-8,184,708","-8,066,345","-6,477,750","-7,321,754","-7,831,534","-6,379,642","-4,314,545","-5,083,167","-5,161,088","-4,180,540","-3,914,077","-3,487,846","-2,107,508","-1,483,369",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-291.865%,-209.214%,-10.600%,-110.973%,-197.762%,-274.039%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"2,261,642","3,971,438","4,906,877","12,088,089","6,185,814","3,917,467","2,986,696","959,903","1,591,566",-,-,-,-,"204,082","40,816","57,830","16,863","49,864","185,693","222,100",Upgrade,Financials in USD,Fiscal year is January - December
