Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),"61,000","205,000","229,000","-1,072,000","350,000","360,000","362,000","314,000","243,000","96,000","10,000","-1,000","537,000","414,000","-617,000","-170,000","33,000","-56,000","33,000","-9,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-8,475,000","-5,679,000","-4,983,000","-4,184,000","-4,739,000","-4,250,000","-5,775,000","-5,420,000","-5,398,000","-4,024,000","-4,122,000","-3,764,000","-3,453,000","-4,231,000","-4,715,000","-6,425,000","-6,241,000","-7,395,000","-5,092,000","-5,594,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-143,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-8,475,000","-123,143,000","-4,983,000","-4,184,000","-4,739,000","-4,250,000","-5,775,000","-5,420,000","-5,398,000","-4,024,000","-4,122,000","-3,764,000","-3,453,000","-4,231,000","-4,715,000","-6,425,000","-6,241,000","-7,395,000","-5,092,000","-5,737,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,000",-,-,-,"10,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-8,475,000","-123,143,000","-4,983,000","-4,184,000","-4,739,000","-4,250,000","-5,775,000","-5,420,000","-5,398,000","-4,024,000","-4,122,000","-3,764,000","-3,453,000","-4,231,000","-4,715,000","-6,429,000","-6,241,000","-7,395,000","-5,092,000","-5,747,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-8,475,000","-123,143,000","-4,983,000","-4,184,000","-4,739,000","-4,250,000","-5,775,000","-5,420,000","-5,398,000","-4,024,000","-4,122,000","-3,764,000","-3,453,000","-4,231,000","-4,715,000","-6,429,000","-6,241,000","-7,395,000","-5,092,000","-5,747,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-8,475,000","-123,143,000","-4,983,000","-4,184,000","-4,739,000","-4,250,000","-5,775,000","-5,420,000","-5,398,000","-4,024,000","-4,122,000","-3,764,000","-3,453,000","-4,231,000","-4,715,000","-6,429,000","-6,241,000","-7,395,000","-5,092,000","-5,747,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"961,530","1,012,431","841,738","840,488","840,117","839,191","838,407","837,046","836,616","836,163","836,163","837,505","639,167","631,235","584,646","494,003","482,340","452,140","427,590","105,481",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"961,530","1,012,431","841,738","840,488","840,117","839,191","838,407","837,046","836,616","836,163","836,163","837,505","639,167","631,235","584,646","494,003","482,340","452,140","427,590","105,481",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),14.452%,20.644%,0.397%,0.411%,0.418%,0.362%,0.268%,-0.055%,30.892%,32.465%,43.020%,69.534%,32.514%,39.611%,36.731%,368.334%,2845.048%,2750.281%,2622.289%,594.868%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-8.814,-121.631,-5.920,-4.978,-5.641,-5.064,-6.888,-6.475,-6.452,-4.812,-4.930,-4.494,-5.402,-6.703,-8.065,-13.014,-12.939,-16.356,-11.909,-54.484,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-8.814,-121.631,-5.920,-4.978,-5.641,-5.064,-6.888,-6.550,-6.452,-4.812,-4.930,-4.494,-5.402,-6.750,-8.065,-13.014,-12.939,-16.356,-11.909,-54.484,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-11,476,000","-9,852,000","-4,424,000","-4,430,000","-4,483,000","-4,490,000","-4,543,000","-3,884,000","-3,900,000","-4,214,000","-4,296,000","-4,265,000","-4,267,000","-4,307,000","-6,648,000","-5,468,000","-5,763,000","-5,396,000","-6,463,000","-5,359,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-11.935,-9.731,-5.256,-5.271,-5.336,-5.350,-5.419,-4.640,-4.662,-5.040,-5.138,-5.093,-6.676,-6.823,-11.371,-11.069,-11.948,-11.934,-15.115,-50.805,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-14975.439%,-10322.807%,-9307.143%,-7967.857%,-8928.070%,-8087.719%,-10958.929%,-10239.286%,-9896.491%,-7228.070%,-7378.571%,-6719.643%,-7000.000%,-8149.123%,-7317.857%,-10973.684%,-9506.061%,-13105.357%,-9855.769%,-18616.667%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-14868.421%,-216040.351%,-8898.214%,-7471.429%,-8314.035%,-7456.140%,-10312.500%,-9678.571%,-9470.175%,-7059.649%,-7360.714%,-6721.429%,-6057.895%,-7422.807%,-8419.643%,-11278.947%,-9456.061%,-13205.357%,-9792.308%,-19156.667%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-20133.333%,-17284.211%,-7900.000%,-7910.714%,-7864.912%,-7877.193%,-8112.500%,-6935.714%,-6842.105%,-7392.982%,-7671.429%,-7616.071%,-7485.965%,-7556.140%,-11871.429%,-9592.982%,-8731.818%,-9635.714%,-12428.846%,-17863.333%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-8,534,000","-5,880,000","-5,208,000","-4,458,000","-5,084,000","-4,606,000","-6,134,000","-5,730,000","-5,638,000","-4,116,000","-4,129,000","-3,759,000","-3,987,000","-4,641,000","-4,095,000","-6,251,000","-6,270,000","-7,337,000","-5,122,000","-5,582,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"2,000","4,000","4,000","4,000","5,000","4,000","3,000","4,000","3,000","4,000","3,000","4,000","3,000","4,000","3,000","4,000","4,000","2,000","3,000","3,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-8,536,000","-5,884,000","-5,212,000","-4,462,000","-5,089,000","-4,610,000","-6,137,000","-5,734,000","-5,641,000","-4,120,000","-4,132,000","-3,763,000","-3,990,000","-4,645,000","-4,098,000","-6,255,000","-6,274,000","-7,339,000","-5,125,000","-5,585,000",Upgrade,Financials in USD,Fiscal year is January - December
