Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Basic),"66,420,063","63,854,514","61,099,038","49,681,803","43,654,577","43,253,457","42,242,309","40,541,507","33,742,076","27,762,257","26,126,092","22,109,530","11,183,578","8,106,765","6,336,347","3,932,917","3,719,186","3,538,490","3,031,756","2,158,692",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"66,420,063","63,854,514","61,099,038","49,681,803","43,654,577","43,253,457","42,242,309","40,541,507","33,742,076","27,762,257","26,126,092","22,109,530","11,183,578","8,106,765","6,336,347","3,932,917","3,719,186","3,538,490","3,031,756","2,158,692",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),52.149%,47.629%,44.639%,22.546%,29.377%,55.799%,61.686%,83.367%,201.711%,242.458%,312.321%,462.166%,200.700%,129.102%,108.999%,82.190%,79.488%,71.306%,47.239%,4.998%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.155,-1.018,-0.794,-1.346,-1.092,-1.273,-1.613,-1.129,-0.857,-1.062,-0.983,-1.309,-1.256,-2.216,-2.913,-23.072,-1.477,-1.819,-2.653,-4.687,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.155,-1.018,-0.794,-1.346,-1.092,-1.273,-1.613,-1.129,-0.857,-1.062,-0.983,-1.309,-1.256,-2.216,-2.913,-23.072,-1.477,-1.819,-2.653,-4.687,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-67,999,000","-46,162,000","-45,223,000","-38,048,000","-39,387,000","-45,545,000","-62,088,000","-34,273,000","-20,763,000","-18,378,000","-21,221,000","-16,619,000","-12,061,000","-14,685,000","-11,554,000","-9,425,000","-5,148,000","-6,789,000","-8,459,000","-7,806,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.024,-0.723,-0.740,-0.766,-0.902,-1.053,-1.470,-0.845,-0.615,-0.662,-0.812,-0.752,-1.078,-1.811,-1.823,-2.396,-1.384,-1.919,-2.790,-3.616,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,-,-,-,100.000%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-97069.767%,-100259.722%,-77634.722%,-99275.000%,-71144.444%,-82326.389%,-73952.041%,-46729.524%,-2492.469%,-11548.438%,-11985.648%,-13589.252%,-6795.192%,-1651.193%,-1276.017%,-38401.852%,-,-3794.048%,-965.942%,-917.159%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-89173.256%,-90268.056%,-67419.444%,-92861.111%,-66194.444%,-76476.389%,-69541.837%,-43604.762%,-2418.828%,-11519.922%,-11894.907%,-13526.168%,-6751.442%,-1648.073%,-1272.226%,-168040.741%,-,-3830.357%,-971.498%,-1149.773%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-79068.605%,-64113.889%,-62809.722%,-52844.444%,-54704.167%,-63256.944%,-63355.102%,-32640.952%,-1737.490%,-7178.906%,-9824.537%,-7765.888%,-5798.558%,-1347.248%,-796.278%,-17453.704%,-,-4041.071%,-1021.618%,-887.045%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-83,350,000","-72,045,000","-55,752,000","-71,328,000","-51,089,000","-59,143,000","-72,368,000","-48,970,000","-29,723,000","-29,507,000","-25,849,000","-29,049,000","-14,104,000","-17,973,000","-18,482,000","-20,687,000","-5,353,000","-6,310,000","-7,930,000","-7,998,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"130,000","142,000","145,000","150,000","135,000","132,000","105,000","96,000","62,000","57,000","40,000","32,000","30,000","25,000","33,000","50,000","57,000","64,000","68,000","73,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-83,480,000","-72,187,000","-55,897,000","-71,478,000","-51,224,000","-59,275,000","-72,473,000","-49,066,000","-29,785,000","-29,564,000","-25,889,000","-29,081,000","-14,134,000","-17,998,000","-18,515,000","-20,737,000","-5,410,000","-6,374,000","-7,998,000","-8,071,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,090,000",-,"54,000",-,"168,000","828,000","880,000",Upgrade,Financials in USD,Fiscal year is January - December
