Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"20,411,000","21,487,000","23,760,000","18,977,000","10,947,000","10,499,000","7,059,000","5,077,000","2,907,000","867,000","302,000","237,000","223,000","236,000","233,000","252,000","347,000","730,000","909,000","618,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-987,000","1,923,000","3,905,000","115,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-156,288,000","-133,233,000","-113,194,000","-135,694,000","-112,301,000","-98,298,000","-68,098,000","-56,630,000","-73,626,000","-61,222,000","-57,647,000","-52,676,000","-52,940,000","-44,299,000","-37,176,000","-33,842,000","-27,221,000","-27,273,000","-20,194,000","-18,969,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,"-2,809,000","-25,500,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-156,288,000","-133,233,000","-116,003,000","-161,194,000","-112,301,000","-98,298,000","-68,098,000","-56,630,000","-73,626,000","-61,222,000","-57,647,000","-52,676,000","-52,940,000","-44,299,000","-37,176,000","-33,842,000","-27,221,000","-27,273,000","-20,194,000","-18,969,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,-,"343,000","-3,867,000",-,-,"-123,000","-297,000",-,-,-,-,-,-,"362,000",-,"-58,000","-675,000","-4,373,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-156,288,000","-133,233,000","-116,003,000","-161,537,000","-108,434,000","-98,298,000","-68,098,000","-56,507,000","-73,329,000","-61,222,000","-57,647,000","-52,676,000","-52,940,000","-44,299,000","-37,176,000","-34,204,000","-27,221,000","-27,215,000","-19,519,000","-14,596,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,219,000","4,251,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-156,288,000","-133,233,000","-116,003,000","-161,537,000","-108,434,000","-98,298,000","-68,098,000","-56,507,000","-73,329,000","-61,222,000","-57,647,000","-52,676,000","-52,940,000","-44,299,000","-37,176,000","-34,204,000","-27,221,000","-27,215,000","-21,738,000","-18,847,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"166,843,984","165,141,936","164,729,200","141,183,907","109,233,084","106,884,185","94,831,979","89,158,785","84,694,860","74,280,590","74,162,363","73,831,121","73,535,686","73,399,714","70,420,076","66,319,926","64,892,868","58,752,494","29,297,698","2,919,733",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"166,843,984","165,141,936","164,729,200","141,183,907","109,233,084","106,884,185","94,831,979","89,158,785","84,694,860","74,280,590","74,162,363","73,831,121","73,535,686","73,399,714","70,420,076","66,319,926","64,892,868","58,752,494","29,297,698","2,919,733",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),52.741%,54.505%,73.706%,58.351%,28.973%,43.892%,27.871%,20.760%,15.175%,1.200%,5.314%,11.326%,13.319%,24.930%,140.360%,2171.438%,2212.259%,2061.152%,1008.229%,14.775%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.937,-0.807,-0.704,-1.144,-0.993,-0.920,-0.718,-0.634,-0.866,-0.824,-0.777,-0.713,-0.720,-0.604,-0.528,-0.516,-0.419,-0.463,-0.742,-6.455,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.937,-0.807,-0.704,-1.147,-0.993,-0.920,-0.718,-0.634,-0.866,-0.824,-0.777,-0.713,-0.720,-0.604,-0.528,-0.516,-0.419,-0.463,-0.742,-6.455,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-133,939,000","-130,566,000","-163,727,000","-122,880,000","-103,032,000","-68,240,000","-64,149,000","-64,664,000","-55,262,000","-58,242,000","-57,049,000","-40,448,000","-37,042,000","-35,393,000","-40,825,000","-26,203,000","-27,708,000","-20,465,000","-28,621,000","-12,162,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.803,-0.791,-0.994,-0.870,-0.943,-0.638,-0.676,-0.725,-0.652,-0.784,-0.769,-0.548,-0.504,-0.482,-0.580,-0.395,-0.427,-0.348,-0.977,-4.165,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-99.843%,-,-,-,-,-,-,-,-,-,-,-175.421%,-228.359%,-137.805%,-127.416%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-20819.811%,-,-2845.110%,-1071.528%,-402.524%,-2280.483%,-681.099%,-764.700%,-559.334%,-4828.610%,-512.014%,-369.134%,-389.441%,-217.605%,-279.142%,-182.591%,-161.846%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-21770.485%,-,-2570.554%,-970.887%,-368.604%,-2185.012%,-671.588%,-760.715%,-556.829%,-4808.356%,-509.301%,-366.953%,-390.858%,-214.999%,-271.471%,-188.273%,-155.915%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-16560.647%,-,-1784.519%,-914.585%,-421.813%,-1646.663%,-638.899%,-752.824%,-427.569%,-3364.396%,-406.910%,-402.971%,-299.429%,-218.845%,-204.140%,-247.887%,-100.612%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-174,102,000","-154,934,000","-139,352,000","-153,169,000","-122,014,000","-107,507,000","-73,985,000","-60,590,000","-75,575,000","-61,091,000","-57,081,000","-52,130,000","-52,403,000","-43,664,000","-36,759,000","-33,439,000","-26,919,000","-27,277,000","-20,483,000","-18,999,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-212.613%,-272.090%,-177.403%,-157.172%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,610,000","1,709,000","1,507,000","1,314,000","1,234,000","1,290,000","1,172,000","1,117,000","958,000","998,000","868,000","783,000","760,000","871,000","638,000","641,000","632,000","707,000","599,000","565,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-175,712,000","-156,643,000","-140,859,000","-154,483,000","-123,248,000","-108,797,000","-75,157,000","-61,707,000","-76,533,000","-62,089,000","-57,949,000","-52,913,000","-53,163,000","-44,535,000","-37,397,000","-34,080,000","-27,551,000","-27,984,000","-21,082,000","-19,564,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-217.605%,-279.142%,-182.591%,-161.846%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,"742,000",-,"3,824,000","7,014,000","15,330,000","3,356,000","9,116,000","7,578,000","9,460,000","1,101,000","8,698,000","10,131,000","8,751,000","12,661,000","10,025,000","11,546,000","12,088,000",Upgrade,Financials in USD,Fiscal year is January - December
