Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters,Currency,Fiscal_Year_period
Pretax Income,"-57,763,000","-55,854,000","-46,955,000","-41,109,000","-41,487,000","-41,192,000","-37,548,000","-35,060,000","-30,615,000","-29,546,000","-28,100,000","-24,531,000","-27,045,000","-22,831,000","-22,856,000","-19,027,000","-16,534,000","-17,001,000","11,029,000","42,169,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-57,763,000","-55,854,000","-46,955,000","-41,109,000","-41,487,000","-41,192,000","-37,548,000","-35,060,000","-30,615,000","-29,546,000","-28,100,000","-24,531,000","-27,045,000","-22,831,000","-22,856,000","-19,027,000","-16,534,000","-17,001,000","11,029,000","42,169,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,147,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-57,763,000","-55,854,000","-46,955,000","-41,109,000","-41,487,000","-41,192,000","-37,548,000","-35,060,000","-30,615,000","-29,546,000","-28,100,000","-24,531,000","-27,045,000","-22,831,000","-22,856,000","-19,027,000","-16,534,000","-17,001,000","11,029,000","40,022,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"60,730,935","60,382,796","60,180,921","59,904,481","59,688,451","59,172,869","56,057,603","48,783,242","46,799,058","36,173,135","36,116,440","36,022,148","35,906,303","35,746,922","35,645,205","35,495,414","35,445,504","12,253,943","1,871,617","1,809,706",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"60,730,935","60,382,796","60,180,921","59,904,481","59,688,451","59,172,869","56,057,603","48,783,242","46,799,058","36,173,135","36,116,440","36,022,148","35,906,303","35,746,922","35,645,205","35,495,414","35,445,504","12,253,943","1,871,617","1,809,706",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.747%,2.045%,7.356%,22.797%,27.542%,63.582%,55.214%,35.426%,30.337%,1.192%,1.322%,1.484%,1.300%,191.718%,1804.514%,1861.391%,1967.655%,685.538%,32.767%,75.143%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.951,-0.925,-0.780,-0.686,-0.695,-0.696,-0.670,-0.719,-0.654,-0.817,-0.778,-0.681,-0.753,-0.639,-0.641,-0.536,-0.466,-1.387,5.893,22.115,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.951,-0.925,-0.780,-0.686,-0.695,-0.696,-0.670,-0.719,-0.654,-0.817,-0.780,-0.681,-0.753,-0.640,-0.641,-0.537,-0.470,-1.390,5.893,22.115,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-33,169,000","-46,548,000","-31,763,000","-25,163,000","-36,318,000","-25,362,000","-30,439,000","-31,405,000","-19,194,000","-24,650,000","-21,142,000","-20,457,000","-22,990,000","-20,042,000","-13,907,000","-17,072,000","-16,115,000","7,486,000","-13,102,000","36,560,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.546,-0.771,-0.528,-0.420,-0.608,-0.429,-0.543,-0.644,-0.410,-0.681,-0.585,-0.568,-0.640,-0.561,-0.390,-0.481,-0.455,0.611,-7.000,20.202,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-,-,-19083.871%,-3160.285%,-1903.308%,-2155.668%,-594.147%,-2258.687%,-1230.565%,-1684.037%,-1280.268%,-1054.232%,-425.890%,-346.095%,-471.556%,38.040%,74.006%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-,-,-16609.677%,-2818.919%,-1784.224%,-2065.789%,-592.223%,-2249.800%,-1227.164%,-1679.814%,-1276.188%,-1051.334%,-426.137%,-343.457%,-472.250%,38.113%,70.150%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-,-,-10226.613%,-2285.210%,-1598.219%,-1295.142%,-494.087%,-1692.714%,-1023.362%,-1427.950%,-1120.291%,-639.696%,-382.352%,-334.753%,207.944%,-45.276%,64.082%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-61,482,000","-60,017,000","-51,879,000","-46,573,000","-47,237,000","-46,851,000","-41,643,000","-36,945,000","-31,493,000","-29,183,000","-27,756,000","-24,181,000","-26,725,000","-22,534,000","-22,560,000","-18,669,000","-16,331,000","-16,655,000","11,320,000","42,512,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.118%,74.514%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"532,000","622,000","513,000","464,000","448,000","477,000","452,000","455,000","454,000","459,000","455,000","418,000","388,000","370,000","359,000","347,000","330,000","321,000","312,000","290,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-62,014,000","-60,639,000","-52,392,000","-47,037,000","-47,685,000","-47,328,000","-42,095,000","-37,400,000","-31,947,000","-29,642,000","-28,211,000","-24,599,000","-27,113,000","-22,904,000","-22,919,000","-19,016,000","-16,661,000","-16,976,000","11,008,000","42,222,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.040%,74.006%,Upgrade,Financials in USD,Fiscal year is January - December
