Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Gross Margin,70.645%,71.707%,70.639%,67.239%,70.339%,72.156%,70.600%,68.382%,69.680%,69.542%,71.349%,69.598%,70.603%,70.842%,70.657%,67.570%,69.485%,70.930%,70.209%,68.399%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,38.526%,38.374%,36.575%,32.174%,37.099%,38.257%,36.400%,34.216%,36.114%,35.380%,39.728%,30.402%,36.633%,37.166%,40.353%,29.330%,37.514%,36.047%,35.332%,30.048%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,28.559%,26.429%,27.352%,23.723%,27.708%,30.780%,27.600%,22.598%,26.424%,25.780%,29.960%,21.047%,27.739%,26.283%,29.877%,19.867%,26.820%,24.354%,27.575%,22.939%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,32.831%,15.671%,20.776%,31.586%,26.918%,0.780%,16.300%,27.941%,18.581%,9.259%,9.768%,25.979%,26.834%,18.891%,17.263%,31.323%,24.916%,22.481%,20.469%,24.851%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"1,041,000,000","1,033,000,000","927,000,000","763,000,000","922,000,000","955,000,000","848,000,000","748,000,000","838,000,000","843,000,000","903,000,000","663,000,000","839,000,000","836,000,000","864,000,000","593,000,000","781,000,000","669,000,000","652,000,000","585,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,43.593%,43.753%,42.329%,34.478%,42.864%,43.807%,42.400%,36.667%,41.858%,41.082%,45.468%,33.706%,42.161%,42.916%,46.178%,32.817%,43.729%,43.217%,42.503%,34.946%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"121,000,000","127,000,000","126,000,000","51,000,000","124,000,000","121,000,000","120,000,000","50,000,000","115,000,000","117,000,000","114,000,000","65,000,000","110,000,000","112,000,000","109,000,000","63,000,000","111,000,000","111,000,000","110,000,000","82,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"920,000,000","906,000,000","801,000,000","712,000,000","798,000,000","834,000,000","728,000,000","698,000,000","723,000,000","726,000,000","789,000,000","598,000,000","729,000,000","724,000,000","755,000,000","530,000,000","670,000,000","558,000,000","542,000,000","503,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,38.526%,38.373%,36.575%,32.173%,37.099%,38.257%,36.400%,34.216%,36.114%,35.380%,39.728%,30.402%,36.633%,37.166%,40.353%,29.330%,37.514%,36.047%,35.332%,30.048%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,20.824%,20.000%,19.813%,19.538%,16.876%,23.165%,20.947%,22.297%,20.840%,21.045%,18.294%,18.379%,16.237%,19.654%,18.777%,14.762%,19.765%,21.992%,14.889%,12.128%,Upgrade,Financials in USD,Fiscal year is January - December
