Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),"-2,499,000","522,000","3,042,000","1,735,000","1,402,000","799,000","2,384,000","8,827,000","414,000","147,000","-424,000","10,734,000","-7,164,000","2,761,000","5,155,000","395,000","2,564,000","1,093,000","2,812,000","2,641,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-43,115,000","-4,867,000","-36,002,000","-28,188,000","-33,422,000","-33,068,000","-14,352,000","22,746,000","-1,986,000","8,443,000","119,533,000","224,044,000","72,413,000","-26,459,000","-13,534,000","-14,903,000","-10,688,000","-7,252,000","-5,247,000","-5,344,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"2,243,000","2,261,000","2,214,000","2,363,000","-1,181,000","1,232,000","1,199,000","2,293,000","-2,977,000","2,817,000","49,951,000","39,172,000","2,771,000",-,-,"1,000","-8,000","-50,000",-,"32,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-45,358,000","-7,128,000","-38,216,000","-30,551,000","-32,241,000","-34,300,000","-15,551,000","20,453,000","991,000","5,626,000","69,582,000","184,872,000","69,642,000","-26,459,000","-13,534,000","-14,904,000","-10,680,000","-7,202,000","-5,247,000","-5,376,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"967,000","3,100,000","1,302,000","1,186,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-45,358,000","-7,128,000","-38,216,000","-30,551,000","-32,241,000","-34,300,000","-15,551,000","20,453,000","991,000","5,626,000","69,582,000","184,872,000","69,642,000","-26,459,000","-13,534,000","-14,904,000","-11,647,000","-10,302,000","-6,549,000","-6,562,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,-,-,-,-,-88.937%,-98.577%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"43,135,464","39,699,053","35,843,116","35,785,195","35,783,160","35,768,952","35,716,037","35,592,000","35,575,323","35,546,605","35,493,272","35,321,456","35,196,995","35,119,952","35,086,662","35,190,484","24,349,222","349,290","256,548","254,024",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"43,135,464","39,699,053","35,843,116","35,785,195","35,783,160","35,768,952","35,716,037","37,509,305","37,655,740","37,635,828","38,135,957","38,481,608","37,482,089","35,119,952","35,086,662","35,190,484","24,349,222","349,290","256,548","254,024",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),20.547%,10.987%,0.356%,-4.596%,-4.973%,-4.960%,-6.346%,-2.527%,0.463%,7.164%,8.691%,9.352%,53.935%,9954.669%,13576.451%,13753.212%,13010.999%,88.077%,38.140%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.052,-0.180,-1.066,-0.854,-0.901,-0.959,-0.435,0.575,0.028,0.158,1.960,5.234,1.979,-0.753,-0.386,-0.424,-0.478,-29.494,-25.527,-25.832,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.052,-0.180,-1.070,-0.854,-0.901,-0.960,-0.440,0.549,0.028,0.150,1.820,4.805,1.860,-0.753,-0.390,-0.425,-0.480,-29.494,-25.527,-25.832,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-,-,-,-,-88.571%,-98.502%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-37,445,000","-34,369,000","-33,345,000","-15,161,000","-34,641,000","-30,246,000","-26,674,000","-27,290,000","-29,779,000","-30,833,000","-24,229,000","-58,978,000","604,471,000","-18,656,000","-14,878,000","-5,598,000","-10,334,000","-10,094,000","494,000","-6,927,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.868,-0.866,-0.930,-0.424,-0.968,-0.846,-0.747,-0.728,-0.791,-0.819,-0.635,-1.533,16.127,-0.531,-0.424,-0.159,-0.424,-28.899,1.926,-27.269,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,100.000%,-,-,-,-,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-37.923%,-,-,-,-,-195.212%,32.882%,-76.569%,8.695%,79.375%,88.660%,76.317%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-20.366%,-,-,-,-,-123.470%,37.943%,5.085%,13.486%,45.621%,76.869%,66.789%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-98.197%,-,-,-,-,-211.782%,-50.626%,-152.815%,-73.912%,-15.886%,-24.523%,579.712%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-48,324,000","-12,963,000","-46,126,000","-37,538,000","-42,639,000","-42,010,000","-24,365,000","17,948,000","-14,716,000","3,822,000","121,245,000","213,383,000","79,753,000","-29,070,000","-18,563,000","-15,155,000","-13,110,000","-8,216,000","-7,938,000","-7,839,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-37.037%,-,-,-,-,-193.450%,33.296%,-75.517%,9.162%,79.493%,88.723%,76.486%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"302,000","310,000","304,000","227,000","224,000","225,000","222,000","223,000","205,000","195,000","180,000","151,000","176,000","150,000","126,000","143,000","142,000","129,000","121,000","146,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-48,626,000","-13,273,000","-46,430,000","-37,765,000","-42,863,000","-42,235,000","-24,587,000","17,725,000","-14,921,000","3,627,000","121,065,000","213,232,000","79,577,000","-29,220,000","-18,689,000","-15,298,000","-13,252,000","-8,345,000","-8,059,000","-7,985,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-37.923%,-,-,-,-,-195.212%,32.882%,-76.569%,8.694%,79.375%,88.660%,76.317%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,-,-,10.081%,-,33.365%,41.788%,17.484%,3.827%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,"35,000,000",-,-,-,-,"12,595,000","53,905,000","19,487,000","41,716,000","152,522,000","240,504,000","104,271,000",-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
