Fiscal Quarter,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+20 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"926,000","905,000","712,000","816,000","890,000","1,035,000","974,000","968,000","433,000","188,000","168,000","245,000","193,000","167,000","114,000","78,000","114,000","119,000","144,000","231,000",Upgrade,Financials in USD,Fiscal year is July - June
Earnings From Equity Investments,"374,000","-891,000","-1,747,000","-1,914,000","-2,290,000","-1,143,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Currency Exchange Gain (Loss),-,"-726,000",-,-,-,"676,000",-,-,-,"699,000",-,-,-,"-6,650,000",-,-,-,"1,703,000",-,-,Upgrade,Financials in USD,Fiscal year is July - June
Other Non Operating Income (Expenses),"1,060,000","-357,000","-874,000","810,000","-294,000","-1,576,000","64,000","-74,000","2,279,000","1,817,000","-1,250,000","-1,912,000","2,215,000","6,495,000","-4,136,000","-1,820,000","-1,006,000","-1,945,000","3,056,000","-2,380,000",Upgrade,Financials in USD,Fiscal year is July - June
EBT Excluding Unusual Items,"52,706,000","65,122,000","66,106,000","45,519,000","47,388,000","78,752,000","78,549,000","74,836,000","58,006,000","60,859,000","82,871,000","63,316,000","61,440,000","67,727,000","63,743,000","50,112,000","43,920,000","27,806,000","46,183,000","29,090,000",Upgrade,Financials in USD,Fiscal year is July - June
Merger & Restructuring Charges,"-12,535,000","2,008,000","-1,736,000","-13,882,000","137,000","8,495,000",-,"-8,407,000","-3,248,000","19,737,000","4,001,000","13,178,000","-2,134,000","-3,687,000","-1,799,000","-4,444,000","-380,000","-790,000","-94,000","787,000",Upgrade,Financials in USD,Fiscal year is July - June
Gain (Loss) on Sale of Investments,-,-,-,-,"283,000","11,001,000","314,000",-,"37,176,000","-1,344,000","-18,100,000","28,400,000","5,277,000","-57,815,000","-16,590,000","10,700,000","-4,351,000","27,050,000","410,000","120,449,000",Upgrade,Financials in USD,Fiscal year is July - June
Gain (Loss) on Sale of Assets,-,-,-,-,-,"-11,682,000",-,-,"11,682,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Asset Writedown,-,"-21,963,000",-,-,-,-,-,-,-,-,-,"-18,715,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Legal Settlements,-,"-3,506,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,159,000",-,-,Upgrade,Financials in USD,Fiscal year is July - June
Other Unusual Items,-,-,"-3,286,000","1,750,000","1,750,000","1,750,000","1,333,000",-,"100,000","-200,000",-,-,"2,800,000","888,000",-,-,"150,000","300,000","322,000",-,Upgrade,Financials in USD,Fiscal year is July - June
Pretax Income,"40,171,000","41,661,000","61,084,000","33,387,000","49,558,000","88,316,000","80,196,000","66,429,000","103,716,000","79,052,000","68,772,000","86,179,000","67,383,000","7,113,000","45,354,000","56,368,000","39,339,000","61,525,000","46,821,000","150,326,000",Upgrade,Financials in USD,Fiscal year is July - June
Income Tax Expense,"6,571,000","1,073,000","12,025,000","5,922,000","-1,435,000","12,832,000","9,978,000","16,424,000","13,982,000","17,137,000","8,628,000","14,120,000","-1,598,000","-7,531,000","-48,000","10,224,000","5,944,000","2,680,000","10,389,000","30,704,000",Upgrade,Financials in USD,Fiscal year is July - June
Earnings From Continuing Operations,"33,600,000","40,588,000","49,059,000","27,465,000","50,993,000","75,484,000","70,218,000","50,005,000","89,734,000","61,915,000","60,144,000","72,059,000","68,981,000","14,644,000","45,402,000","46,144,000","33,395,000","58,845,000","36,432,000","119,622,000",Upgrade,Financials in USD,Fiscal year is July - June
Minority Interest in Earnings,-,-,-,-,-,-,-,-,"-179,000","-391,000","595,000","8,114,000","634,000","316,000","380,000","130,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Net Income,"33,600,000","40,588,000","49,059,000","27,465,000","50,993,000","75,484,000","70,218,000","50,005,000","89,555,000","61,524,000","60,739,000","80,173,000","69,615,000","14,960,000","45,782,000","46,274,000","33,395,000","58,845,000","36,432,000","119,622,000",Upgrade,Financials in USD,Fiscal year is July - June
Preferred Dividends & Other Adjustments,"6,000","9,000","5,000","3,000","8,000","18,000","16,000","10,000","26,000","26,000","25,000","34,000","36,000","9,000","27,000","37,000","21,000","98,000","26,000","172,000",Upgrade,Financials in USD,Fiscal year is July - June
Net Income to Common,"33,594,000","40,579,000","49,054,000","27,462,000","50,985,000","75,466,000","70,202,000","49,995,000","89,529,000","61,498,000","60,714,000","80,139,000","69,579,000","14,951,000","45,755,000","46,237,000","33,374,000","58,747,000","36,406,000","119,450,000",Upgrade,Financials in USD,Fiscal year is July - June
Net Income Growth,-34.109%,-46.230%,-30.133%,-45.075%,-43.060%,22.690%,15.606%,-37.629%,28.643%,311.257%,32.670%,73.257%,108.459%,-74.577%,25.664%,-61.316%,131.942%,257.503%,-18.413%,581.374%,Upgrade,Financials in USD,Fiscal year is July - June
Shares Outstanding (Basic),"158,531,000","157,868,000","157,309,000","157,533,000","158,130,000","157,504,000","157,311,000","157,011,000","156,929,000","156,796,000","157,087,000","157,240,000","156,376,000","155,628,000","155,424,000","154,764,000","154,144,000","153,216,000","153,212,000","152,668,000",Upgrade,Financials in USD,Fiscal year is July - June
Shares Outstanding (Diluted),"161,115,000","160,651,000","160,496,000","160,060,000","161,940,000","161,920,000","161,615,000","161,750,000","162,172,000","162,816,000","163,874,000","164,828,000","164,632,000","163,800,000","162,704,000","161,028,000","160,100,000","158,800,000","157,740,000","158,200,000",Upgrade,Financials in USD,Fiscal year is July - June
Shares Change (YoY),-0.509%,-0.784%,-0.692%,-1.045%,-0.143%,-0.550%,-1.378%,-1.867%,-1.494%,-0.601%,0.719%,2.360%,2.831%,3.149%,3.147%,1.788%,1.967%,1.444%,1.477%,2.070%,Upgrade,Financials in USD,Fiscal year is July - June
EPS (Basic),0.212,0.257,0.312,0.174,0.322,0.479,0.446,0.318,0.571,0.392,0.386,0.510,0.445,0.096,0.294,0.299,0.217,0.383,0.238,0.782,Upgrade,Financials in USD,Fiscal year is July - June
EPS (Diluted),0.210,0.257,0.310,0.170,0.310,0.461,0.430,0.310,0.550,0.382,0.370,0.490,0.422,0.092,0.280,0.287,0.207,0.371,0.230,0.755,Upgrade,Financials in USD,Fiscal year is July - June
EPS Growth,-32.258%,-44.183%,-27.907%,-45.161%,-43.636%,20.670%,16.216%,-36.735%,30.178%,313.230%,32.143%,70.435%,103.614%,-75.105%,21.739%,-61.921%,124.324%,252.030%,-20.000%,571.111%,Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow,"54,717,000","57,516,000","64,545,000","68,252,000","45,791,000","72,562,000","38,787,000","58,275,000","46,525,000","89,147,000","58,028,000","90,825,000","42,364,000","110,704,000","64,264,000","77,824,000","55,071,000","27,418,000","40,187,000","55,854,000",Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow Per Share,0.340,0.358,0.402,0.426,0.283,0.448,0.240,0.360,0.287,0.548,0.354,0.551,0.257,0.676,0.395,0.483,0.344,0.173,0.255,0.353,Upgrade,Financials in USD,Fiscal year is July - June
Dividend Per Share,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,Upgrade,Financials in USD,Fiscal year is July - June
Gross Margin,64.984%,65.896%,67.704%,65.277%,66.937%,67.934%,68.728%,67.552%,66.713%,69.511%,69.378%,68.248%,66.969%,68.494%,69.120%,67.300%,67.449%,64.444%,66.809%,65.647%,Upgrade,Financials in USD,Fiscal year is July - June
Operating Margin,18.145%,22.444%,23.735%,18.392%,19.490%,27.699%,26.816%,28.094%,21.911%,21.046%,29.770%,25.210%,24.228%,27.412%,28.916%,24.722%,24.108%,18.510%,24.383%,19.526%,Upgrade,Financials in USD,Fiscal year is July - June
Profit Margin,11.606%,13.257%,16.167%,10.074%,18.410%,25.045%,23.866%,18.409%,33.201%,21.337%,20.909%,29.761%,26.998%,5.772%,18.787%,20.618%,16.344%,33.410%,18.700%,64.591%,Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow Margin,18.903%,18.790%,21.272%,25.038%,16.535%,24.081%,13.186%,21.458%,17.254%,30.929%,19.984%,33.729%,16.438%,42.738%,26.386%,34.704%,26.969%,15.593%,20.643%,30.202%,Upgrade,Financials in USD,Fiscal year is July - June
EBITDA,"80,659,000","96,757,000","99,331,000","77,939,000","82,515,000","110,385,000","105,849,000","103,001,000","85,725,000","86,526,000","111,813,000","92,987,000","87,175,000","83,817,750","91,528,000","76,323,000","70,316,000","44,605,250","68,577,000","56,664,000",Upgrade,Financials in USD,Fiscal year is July - June
EBITDA Margin,27.865%,31.610%,32.736%,28.591%,29.796%,36.634%,35.985%,37.926%,31.791%,30.020%,38.506%,34.532%,33.826%,32.358%,37.580%,34.034%,34.435%,25.368%,35.225%,30.640%,Upgrade,Financials in USD,Fiscal year is July - June
D&A For EBITDA,"28,137,000","28,057,000","27,311,000","27,803,000","28,540,000","26,923,000","26,971,000","26,703,000","26,641,000","25,866,000","25,367,000","25,102,000","24,734,000","12,811,750","21,103,000","20,884,000","21,088,000","12,059,250","21,108,000","20,553,000",Upgrade,Financials in USD,Fiscal year is July - June
EBIT,"52,522,000","68,700,000","72,020,000","50,136,000","53,975,000","83,462,000","78,878,000","76,298,000","59,084,000","60,660,000","86,446,000","67,885,000","62,441,000","71,006,000","70,425,000","55,439,000","49,228,000","32,546,000","47,469,000","36,111,000",Upgrade,Financials in USD,Fiscal year is July - June
EBIT Margin,18.145%,22.444%,23.735%,18.392%,19.490%,27.699%,26.816%,28.094%,21.911%,21.046%,29.770%,25.210%,24.228%,27.412%,28.916%,24.722%,24.108%,18.509%,24.383%,19.526%,Upgrade,Financials in USD,Fiscal year is July - June
Effective Tax Rate,16.358%,2.575%,19.686%,17.737%,-,14.530%,12.442%,24.724%,13.481%,21.678%,12.546%,16.384%,-,-,-,18.138%,15.110%,4.356%,22.189%,20.425%,Upgrade,Financials in USD,Fiscal year is July - June
