Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Basic),"51,229,701","50,174,756","49,466,711","47,196,804","46,358,555","44,798,760","44,652,353","39,182,039","35,383,430","35,357,343","32,636,383","31,947,935","31,315,178","31,233,794","30,434,525","30,300,417","29,650,909","28,221,537","26,569,681","24,164,583",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"51,229,701","50,174,756","49,466,711","47,196,804","46,358,555","44,798,760","44,652,353","39,182,039","35,383,430","35,357,343","32,636,383","31,947,935","31,315,178","31,233,794","30,434,525","30,300,417","29,650,909","28,221,537","26,569,681","24,164,583",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),10.508%,12.000%,10.782%,20.455%,31.018%,26.703%,36.818%,22.643%,12.991%,13.202%,7.235%,5.437%,5.613%,10.674%,14.546%,25.392%,32.075%,35.541%,28.243%,19.617%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.169,-0.203,-0.250,-0.285,-0.237,-0.294,-0.294,-0.372,-0.310,-0.374,-0.437,-0.262,-0.415,-0.329,-0.411,-0.366,-0.338,-0.384,-0.482,-0.369,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.169,-0.203,-0.250,-0.285,-0.237,-0.294,-0.294,-0.372,-0.310,-0.374,-0.437,-0.262,-0.415,-0.329,-0.411,-0.366,-0.338,-0.384,-0.482,-0.369,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-7,526,000","-10,000,000","-9,839,000","-10,958,000","-7,799,000","-10,371,000","-10,833,000","-10,515,000","-6,949,000","-12,913,000","-11,600,000","-10,645,205","-6,640,000","-10,022,000","-12,443,000","-7,107,293","-8,033,000","-7,005,000","-10,944,000","-6,448,263",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.147,-0.199,-0.199,-0.232,-0.168,-0.232,-0.243,-0.268,-0.196,-0.365,-0.355,-0.333,-0.212,-0.321,-0.409,-0.235,-0.271,-0.248,-0.412,-0.267,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-154.227%,-258.540%,-,-,-,-,-,-,-,-,-,-39.329%,-,-219.898%,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-267.146%,-390.632%,-737.798%,-750.961%,-543.762%,-978.075%,-7155.080%,-9857.616%,-16222.059%,-51338.462%,-1423.800%,-95.623%,-543.549%,-376.159%,-806.053%,-2308.859%,-1439.063%,-1017.860%,-1443.889%,-859.142%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-259.592%,-382.656%,-719.103%,-737.727%,-524.048%,-954.052%,-7010.160%,-9663.576%,-16110.294%,-50800.000%,-1425.500%,-101.573%,-542.505%,-375.283%,-805.216%,-2335.859%,-1424.858%,-1007.721%,-1424.222%,-849.775%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-225.600%,-376.223%,-573.034%,-601.757%,-371.381%,-750.434%,-5793.048%,-6963.576%,-10219.118%,-49665.385%,-1160.000%,-128.964%,-277.244%,-365.900%,-801.223%,-1495.249%,-1141.051%,-651.628%,-1216.000%,-614.512%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-8,811,000","-10,284,000","-12,569,000","-13,562,000","-11,289,000","-13,381,000","-13,203,000","-14,682,000","-10,830,000","-13,133,000","-13,935,000","-7,583,411","-12,702,000","-9,989,000","-12,200,000","-10,721,127","-9,862,000","-10,670,000","-12,732,000","-8,809,465",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-264.119%,-,-,-,-,-,-,-,-,-,-,-91.871%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"101,000","99,000","99,000","113,000","130,000","136,000","177,000","203,000","201,000","215,000","303,000","309,662","316,000","314,000","318,000","253,458","269,000","272,000","263,000","205,782",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-8,912,000","-10,383,000","-12,668,000","-13,675,000","-11,419,000","-13,517,000","-13,380,000","-14,885,000","-11,031,000","-13,348,000","-14,238,000","-7,893,073","-13,018,000","-10,303,000","-12,518,000","-10,974,585","-10,131,000","-10,942,000","-12,995,000","-9,015,247",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-267.146%,-,-,-,-,-,-,-,-,-,-,-95.623%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
