Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-201,958,000","-114,044,000","-59,085,000","-101,745,000","-160,547,000","-187,171,000","-130,085,000","-168,407,000","231,322,000","-222,331,000","1,016,946,000","611,312,000","-53,310,000","61,866,000","-168,715,000","-104,847,000","-84,587,000","-31,121,000","-70,059,000","-64,441,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-12,712,000","-26,275,000",-,"-5,900,000","-3,372,000","-5,366,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"1,130,000","429,000","-5,915,000","-992,000","-2,707,000","-5,086,000","-13,103,000","8,879,000","-13,590,000","-11,390,000","-95,039,000","-26,023,000","164,072,000",-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,"-10,459,000",-,-,-,-,-,-,-,-,-,-,-,"-832,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,"-1,661,000",-,-,-,"7,890,000",-,-,-,"-39,400,000",-,-,-,-,-,-,"-7,165,000","819,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-213,540,000","-139,890,000","-65,000,000","-120,757,000","-166,626,000","-197,623,000","-143,188,000","-151,638,000","217,732,000","-233,721,000","921,907,000","545,889,000","110,762,000","61,866,000","-168,715,000","-105,679,000","-84,587,000","-31,121,000","-77,224,000","-63,622,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"177,000","-1,512,000","276,000","-4,784,000","-3,213,000","-2,848,000","-2,232,000","-50,035,000","42,420,000","-157,228,000","403,286,000","20,635,000","334,000","53,000","196,000","-30,000","22,000","46,000","16,000","149,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-213,717,000","-138,378,000","-65,276,000","-115,973,000","-163,413,000","-194,775,000","-140,956,000","-101,603,000","175,312,000","-76,493,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,-,-,-,"56,000",-,-,"56,000",-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-213,717,000","-138,378,000","-65,276,000","-115,917,000","-163,413,000","-194,775,000","-140,900,000","-101,603,000","175,312,000","-76,493,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-213,717,000","-138,378,000","-65,276,000","-115,917,000","-163,413,000","-194,775,000","-140,900,000","-101,603,000","175,312,000","-76,493,000","518,621,000","525,254,000","110,428,000","61,813,000","-168,911,000","-105,649,000","-84,609,000","-31,167,000","-77,240,000","-63,771,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,-,-,-,-,-,58.757%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"136,653,753","136,233,725","135,280,648","134,608,811","134,289,620","134,059,079","133,552,839","133,154,960","132,729,530","132,450,018","132,079,391","130,965,484","130,665,831","130,121,943","127,742,614","127,295,719","125,810,907","114,980,652","108,387,913","91,871,498",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"136,653,753","136,233,725","135,280,648","134,608,811","134,289,620","134,059,079","133,552,839","133,154,960","134,963,317","132,450,018","134,535,767","133,879,500","133,854,419","133,789,977","127,742,614","127,295,719","125,810,907","114,980,652","108,387,913","91,901,590",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.760%,1.622%,1.294%,1.092%,-0.499%,1.215%,-0.731%,-0.541%,0.828%,-1.002%,5.318%,5.172%,6.393%,16.359%,17.857%,38.513%,1098.102%,1132.686%,1104.155%,960.742%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.564,-1.016,-0.483,-0.861,-1.217,-1.453,-1.055,-0.763,1.321,-0.578,3.927,4.011,0.845,0.475,-1.322,-0.830,-0.673,-0.271,-0.713,-0.694,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.564,-1.016,-0.483,-0.861,-1.217,-1.453,-1.055,-0.763,1.300,-0.580,3.850,3.927,0.820,0.460,-1.322,-0.831,-0.673,-0.271,-0.713,-0.694,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-,-,-,-,-,58.536%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-173,836,000","-78,513,000","-111,262,000","-109,462,000","-159,543,000","-398,704,000","-132,649,000","22,552,000","98,909,000","939,538,000","534,248,000","-5,372,000","-111,819,000","137,981,000","-90,196,000","-84,482,000","-51,315,000","-11,982,000","-49,711,000","-40,437,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.272,-0.576,-0.822,-0.813,-1.188,-2.974,-0.993,0.169,0.733,7.094,3.971,-0.040,-0.835,1.031,-0.706,-0.664,-0.408,-0.104,-0.459,-0.440,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-77.707%,-,-,-,-153.427%,-226.187%,63.578%,-,85.365%,77.211%,-2.788%,50.714%,-,-,-,-18.906%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-9184.538%,-4304.228%,-142.048%,-724.567%,-6948.086%,-5525.942%,-227.728%,-304.598%,52.052%,-,82.261%,75.196%,-51.522%,34.460%,-8027.986%,-6203.691%,-4544.346%,-43.367%,-1132.302%,-6589.592%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-8979.706%,-4500.098%,-115.787%,-690.516%,-6192.232%,-5129.708%,-223.804%,-205.632%,46.805%,-,42.080%,64.627%,106.574%,34.909%,-8548.128%,-6092.791%,-4388.434%,-46.526%,-1350.822%,-6507.245%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-7304.034%,-2553.268%,-197.357%,-652.064%,-6045.585%,-10500.500%,-210.698%,45.643%,26.407%,-,43.348%,-0.661%,-107.917%,77.925%,-4564.575%,-4872.088%,-2661.566%,-17.887%,-869.377%,-4126.224%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-215,696,000","-128,095,000","-75,564,000","-117,154,000","-178,774,000","-205,072,000","-137,733,000","-148,549,000","196,646,000","-223,626,000","1,015,380,000","612,673,000","-51,899,000","62,552,000","-157,364,000","-106,233,000","-85,573,000","-27,990,000","-63,745,000","-63,714,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-134.036%,-,-,-,-218.773%,-,52.501%,-,82.386%,75.383%,-50.088%,35.327%,-,-,-,-41.784%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"2,896,000","4,260,000","4,517,000","4,479,000","4,586,000","4,748,000","5,638,000","1,953,000","1,682,000","1,596,000","1,552,000","1,521,000","1,486,000","1,535,000","1,269,000","1,339,000","2,042,000","1,061,000","1,000,000","864,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-218,592,000","-132,355,000","-80,081,000","-121,633,000","-183,360,000","-209,820,000","-143,371,000","-150,502,000","194,964,000","-225,222,000","1,013,828,000","611,152,000","-53,385,000","61,017,000","-158,633,000","-107,572,000","-87,615,000","-29,051,000","-64,745,000","-64,578,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-142.048%,-,-,-,-227.728%,-,52.052%,-,82.260%,75.196%,-51.522%,34.460%,-,-,-,-43.367%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,-,-,-,19.483%,-,43.745%,3.780%,0.301%,0.086%,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"2,380,000","3,075,000","56,376,000","16,787,000","2,639,000","3,797,000","62,957,000","49,410,000","374,557,000","-40,629,000","1,232,459,000","812,747,000","103,616,000","177,068,000","1,976,000","1,734,000","1,928,000","66,988,000","5,718,000","980,000",Upgrade,Financials in USD,Fiscal year is January - December
