Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"10,731,000","7,401,000","8,824,000","8,553,000","5,881,000","5,964,000","6,290,000","6,198,000","3,483,000","899,000","494,000","440,000","408,000","441,000","639,000","984,000","1,338,000","1,797,000","2,919,000","2,770,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"3,077,000","-1,829,000","-1,605,000","2,043,000","-699,000","-1,989,000","308,000","180,000","-1,105,000","-930,000","289,000","-410,000","-415,000","-67,000","-795,000","299,000","547,000","217,000","-456,000","154,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-133,891,000","-126,749,000","-173,975,000","-128,781,000","-157,580,000","-159,357,000","-163,143,000","-155,124,000","-237,193,000","-147,676,000","-142,433,000","-106,338,000","-98,518,000","-90,919,000","-115,143,000","-102,996,000","-57,012,000","-69,470,000","-126,284,000","-92,663,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"678,000","-3,991,000","3,746,000","1,889,000","-1,419,000","261,000","-334,000","1,840,000","-1,626,000","-10,184,000","-9,329,000","-16,100,000","25,702,000","-31,046,000","-20,619,000","79,055,000","-11,520,000","95,200,000","7,668,000","1,419,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-133,213,000","-130,740,000","-170,229,000","-126,892,000","-158,999,000","-159,096,000","-163,477,000","-153,284,000","-238,819,000","-157,860,000","-151,762,000","-122,438,000","-72,816,000","-121,965,000","-135,762,000","-23,941,000","-68,532,000","25,730,000","-118,616,000","-91,244,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"303,000","858,000","455,000","-3,702,000","650,000","732,000","495,000","-1,451,000","6,287,000","302,000","558,000","20,000","182,000","463,000","379,000","70,000","313,000","415,000","409,000","2,561,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-133,516,000","-131,598,000","-170,684,000","-123,190,000","-159,649,000","-159,828,000","-163,972,000","-151,833,000","-245,106,000","-158,162,000","-152,320,000","-122,458,000","-72,998,000","-122,428,000","-136,141,000","-24,011,000","-68,845,000","25,315,000","-119,025,000","-93,805,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-133,516,000","-131,598,000","-170,684,000","-123,190,000","-159,649,000","-159,828,000","-163,972,000","-151,833,000","-245,106,000","-158,162,000","-152,320,000","-122,458,000","-72,998,000","-122,428,000","-136,141,000","-24,011,000","-68,845,000","25,315,000","-119,025,000","-93,805,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"95,493,996","86,580,516","84,286,292","81,118,873","71,664,493","70,897,991","70,368,478","70,152,192","70,054,173","69,925,358","69,516,668","68,570,546","67,875,363","67,607,752","67,102,342","64,661,831","60,687,177","59,995,617","57,995,999","57,808,025",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"95,493,996","86,580,516","84,286,292","81,118,873","71,664,493","70,897,991","70,368,478","70,152,192","70,054,173","69,925,358","69,516,668","68,570,546","67,875,363","67,607,752","67,102,342","64,661,831","60,687,177","61,146,231","57,995,999","57,808,025",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),33.251%,22.120%,19.778%,15.633%,2.299%,1.391%,1.225%,2.307%,3.210%,3.428%,3.598%,6.045%,11.845%,10.567%,15.702%,11.856%,5.163%,6.306%,8.996%,14.033%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.398,-1.520,-2.025,-1.519,-2.228,-2.254,-2.330,-2.164,-3.499,-2.262,-2.191,-1.786,-1.075,-1.811,-2.029,-0.371,-1.134,0.422,-2.052,-1.623,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.398,-1.520,-2.030,-1.519,-2.228,-2.254,-2.330,-2.164,-3.499,-2.262,-2.191,-1.786,-1.075,-1.811,-2.029,-0.371,-1.134,0.410,-2.052,-1.623,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-68,612,000","-78,972,000","-193,938,000","-85,504,000","-121,569,000","-130,099,000","-181,901,000","-117,312,000","-121,391,000","-108,180,000","-149,705,000","-70,392,000","-80,209,000","-85,427,000","-175,760,000","-84,398,000","-65,747,000","83,268,000","-109,248,000","-83,539,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.718,-0.912,-2.301,-1.054,-1.696,-1.835,-2.585,-1.672,-1.733,-1.547,-2.154,-1.027,-1.182,-1.264,-2.619,-1.305,-1.083,1.362,-1.884,-1.445,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,84.930%,-24.320%,-80.111%,-35.493%,88.795%,-61.448%,-77.077%,-70.421%,-171.135%,-82.218%,-86.720%,-51.725%,-44.025%,-33.764%,-53.635%,-49.200%,-10.055%,-33.711%,-201.462%,-147.712%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-94.618%,-79.143%,-151.927%,-95.806%,-147.980%,-136.606%,-153.344%,-140.910%,-248.135%,-158.482%,-170.929%,-122.995%,-110.020%,-95.172%,-107.218%,-104.958%,-61.759%,-102.181%,-332.328%,-265.367%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-95.715%,-89.507%,-156.831%,-96.702%,-162.821%,-147.567%,-163.163%,-146.914%,-270.229%,-177.028%,-190.555%,-146.852%,-89.407%,-140.762%,-136.970%,-26.229%,-84.503%,41.023%,-327.811%,-263.549%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-49.186%,-53.713%,-178.198%,-67.119%,-123.984%,-120.118%,-181.003%,-113.512%,-133.834%,-121.084%,-187.283%,-84.414%,-98.239%,-98.220%,-176.830%,-92.196%,-80.701%,134.937%,-300.884%,-234.706%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-123,230,000","-107,499,000","-156,502,000","-113,831,000","-137,906,000","-142,596,000","-148,869,000","-140,671,000","-220,372,000","-137,112,000","-132,544,000","-99,030,000","-86,611,000","-79,655,000","-103,202,000","-92,948,000","-47,223,000","-59,871,000","-117,813,000","-92,283,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-88.341%,-73.116%,-143.800%,-89.355%,-140.646%,-131.657%,-148.134%,-136.114%,-242.960%,-153.467%,-165.815%,-118.757%,-106.080%,-91.584%,-103.830%,-101.536%,-57.964%,-97.022%,-,-259.273%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"8,757,000","8,862,000","8,845,000","8,218,000","7,191,000","5,361,000","5,236,000","4,957,000","4,694,000","4,481,000","4,088,000","3,534,000","3,217,000","3,121,000","3,367,000","3,133,000","3,092,000","3,184,000","2,852,000","2,169,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-131,987,000","-116,361,000","-165,347,000","-122,049,000","-145,097,000","-147,957,000","-154,105,000","-145,628,000","-225,066,000","-141,593,000","-136,632,000","-102,564,000","-89,828,000","-82,776,000","-106,569,000","-96,081,000","-50,315,000","-63,055,000","-120,665,000","-94,452,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-94.618%,-79.143%,-151.927%,-95.806%,-147.980%,-136.606%,-153.344%,-140.910%,-248.135%,-158.482%,-170.929%,-122.995%,-110.020%,-95.172%,-107.218%,-104.958%,-61.759%,-102.181%,-,-265.367%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.613%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"139,494,000","147,026,000","108,833,000","127,392,000","98,052,000","108,309,000","100,496,000","103,348,000","90,703,000","89,343,000","79,935,000","83,389,000","81,647,000","86,975,000","99,395,000","91,542,000","81,470,000","61,709,000","36,309,000","35,593,000",Upgrade,Financials in USD,Fiscal year is January - December
