Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
Gain (Loss) on Sale of Investments,-,"-53,573,000","20,017,000",-,-,-,"-252,153,000",-,-,-,"-276,785,000",-,-,-,"434,580,000",-,-,-,"-266,819,000","39,500,000",Upgrade,Financials in CAD,Fiscal year is April - March
Gain (Loss) on Sale of Assets,-,-,-,-,-,-,"2,400,000",-,-,-,"-5,109,000",-,"686,000","-2,339,000","634,000",-,-,-,"-10,000","22,300,000",Upgrade,Financials in CAD,Fiscal year is April - March
Asset Writedown,-,-,"-17,266,000",-,-,-,"-14,614,000",-,-,-,"-26,065,000",-,-,-,"-6,634,000",-,-,-,"-60,020,000",-,Upgrade,Financials in CAD,Fiscal year is April - March
Other Unusual Items,"-6,397,000","-12,411,000","-5,841,000","8,058,000","-3,521,000","-7,419,000","9,346,000","10,674,000","-1,805,000","18,355,400","16,473,000","17,912,000","17,531,000","-199,000","15,505,000","-10,566,000","-67,914,000","39,983,000","9,215,000","4,718,000",Upgrade,Financials in CAD,Fiscal year is April - March
Pretax Income,"-131,248,000","-122,997,000","-96,110,000","-231,353,000","-135,341,000","-8,551,000","-604,346,000","-228,180,000","-188,246,000","-2,065,386,000","-597,153,000","-115,679,000","-19,538,000","392,855,000","-611,750,000","-844,851,000","-96,000,000","-131,360,000","-1,425,071,000","-137,082,000",Upgrade,Financials in CAD,Fiscal year is April - March
Income Tax Expense,"302,000","6,194,000","-1,435,000","-1,077,000","12,821,000","2,018,000","-16,361,000","-1,336,000","8,220,000","3,749,000","-8,458,000","-183,000","-3,207,000","2,900,000","4,945,000","-15,600,000","552,000","-3,038,000","-98,666,000","-27,448,000",Upgrade,Financials in CAD,Fiscal year is April - March
Earnings From Continuing Operations,"-131,550,000","-129,191,000","-94,675,000","-230,276,000","-148,162,000","-10,569,000","-587,985,000","-226,844,000","-196,466,000","-2,069,135,000","-588,695,000","-115,496,000","-16,331,000","389,955,000","-616,695,000","-829,251,000","-96,552,000","-128,322,000","-1,326,405,000","-109,634,000",Upgrade,Financials in CAD,Fiscal year is April - March
Earnings From Discontinued Operations,"3,257,000","2,053,000","20,864,000","13,479,000","-161,852,000","-27,552,000","-30,133,000","-37,532,000","-109,345,000","-22,615,000",-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in CAD,Fiscal year is April - March
Net Income to Company,"-128,293,000","-127,138,000","-73,811,000","-216,797,000","-310,014,000","-38,121,000","-618,118,000","-264,376,000","-305,811,000","-2,091,750,000","-588,695,000","-115,496,000","-16,331,000","389,955,000","-616,695,000","-829,251,000","-96,552,000","-128,322,000","-1,326,405,000","-109,634,000",Upgrade,Financials in CAD,Fiscal year is April - March
Minority Interest in Earnings,-,-,"-18,526,000",-,-,-,"-21,962,000","4,911,000","13,641,000","5,307,000","6,217,000","6,571,000","5,273,000","2,463,000","-83,283,000","-75,129,000","64,491,000","19,821,000","23,384,000","18,280,000",Upgrade,Financials in CAD,Fiscal year is April - March
Net Income,"-128,293,000","-127,138,000","-92,337,000","-216,797,000","-310,014,000","-38,121,000","-640,080,000","-259,465,000","-292,170,000","-2,086,443,000","-582,478,000","-108,925,000","-11,058,000","392,418,000","-699,978,000","-904,380,000","-32,061,000","-108,501,000","-1,303,021,000","-91,354,000",Upgrade,Financials in CAD,Fiscal year is April - March
Net Income to Common,"-128,293,000","-127,138,000","-92,337,000","-216,797,000","-310,014,000","-38,121,000","-640,080,000","-259,465,000","-292,170,000","-2,086,443,000","-582,478,000","-108,925,000","-11,058,000","392,418,000","-699,978,000","-904,380,000","-32,061,000","-108,501,000","-1,303,021,000","-91,354,000",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Outstanding (Basic),"86,827,991","79,243,020","89,500,859","82,919,190","71,629,443","55,045,936","49,877,806","48,611,260","47,159,215","39,886,715","39,424,840","39,381,828","39,327,476","38,405,513","37,851,975","37,290,877","37,152,053","36,376,335","34,983,710","34,853,062",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Outstanding (Diluted),"86,827,991","79,243,020","89,500,859","82,919,190","71,629,443","55,045,936","49,877,806","48,611,260","47,159,215","39,886,715","39,424,840","39,381,828","39,327,476","40,454,624","37,851,975","37,290,877","37,152,053","36,376,335","34,983,710","34,853,062",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Change (YoY),21.218%,43.958%,79.440%,70.576%,51.889%,38.006%,26.514%,23.436%,19.914%,-1.404%,4.155%,5.607%,5.855%,11.211%,8.199%,6.995%,-2.315%,4.898%,1.733%,10.303%,Upgrade,Financials in CAD,Fiscal year is April - March
EPS (Basic),-1.478,-1.604,-1.032,-2.615,-4.328,-0.693,-12.833,-5.338,-6.195,-52.309,-14.774,-2.766,-0.281,10.218,-18.493,-24.252,-0.863,-2.983,-37.247,-2.621,Upgrade,Financials in CAD,Fiscal year is April - March
EPS (Diluted),-1.478,-1.604,-1.032,-2.615,-4.328,-0.693,-12.833,-5.338,-6.195,-52.309,-14.774,-2.800,-0.300,8.386,-18.493,-24.300,-0.900,-3.000,-37.247,-2.621,Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow,"-56,441,000","-55,700,000","-22,308,000","-33,133,000","-79,341,000","-150,617,000","-142,675,000","-145,762,000",-,"-142,808,000","-126,750,000","-168,342,000","-101,344,000","-186,059,000","-124,355,000","-135,386,000","-190,397,000","-180,093,000","-304,725,000","-360,619,000",Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow Per Share,-0.650,-0.703,-0.249,-0.400,-1.108,-2.736,-2.860,-2.999,-,-3.580,-3.215,-4.275,-2.577,-4.599,-3.285,-3.631,-5.125,-4.951,-8.710,-10.347,Upgrade,Financials in CAD,Fiscal year is April - March
Gross Margin,34.668%,34.784%,20.843%,35.954%,34.650%,18.047%,10.774%,8.527%,4.788%,-0.568%,-48.784%,7.938%,-57.026%,21.035%,9.733%,26.370%,19.488%,6.981%,41.655%,30.872%,Upgrade,Financials in CAD,Fiscal year is April - March
Operating Margin,-33.629%,-32.189%,-45.484%,-31.746%,-36.964%,-57.455%,-93.985%,-88.482%,-98.220%,-92.702%,-183.395%,-86.119%,-171.141%,-67.006%,-106.558%,-79.149%,-103.059%,-142.167%,-212.340%,-152.811%,Upgrade,Financials in CAD,Fiscal year is April - March
Profit Margin,-203.669%,-192.017%,-126.857%,-276.157%,-445.454%,-49.990%,-938.052%,-305.793%,-332.234%,-2262.291%,-572.370%,-77.267%,-8.417%,288.100%,-471.559%,-592.927%,-23.702%,-98.266%,-1207.474%,-73.813%,Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow Margin,-89.602%,-84.124%,-30.648%,-42.205%,-114.004%,-197.510%,-209.094%,-171.788%,-,-154.844%,-124.550%,-119.415%,-77.142%,-136.598%,-83.775%,-88.761%,-140.757%,-163.104%,-282.380%,-291.376%,Upgrade,Financials in CAD,Fiscal year is April - March
EBITDA,"-10,876,000","-10,283,000","-21,812,000","-12,682,000","-13,195,000","-26,703,000","-44,830,000","-55,769,000","-66,803,000","-63,645,400","-156,145,000","-91,387,000","-196,055,000","-66,136,000","-129,246,000","-88,339,000","-107,646,000","-122,928,000","-180,361,000","-158,661,000",Upgrade,Financials in CAD,Fiscal year is April - March
EBITDA Margin,-17.266%,-15.530%,-29.966%,-16.154%,-18.960%,-35.017%,-65.699%,-65.727%,-75.963%,-69.010%,-153.435%,-64.826%,-149.234%,-48.555%,-87.070%,-57.917%,-79.581%,-111.332%,-167.136%,-128.196%,Upgrade,Financials in CAD,Fiscal year is April - March
D&A For EBITDA,"10,307,000","11,030,000","11,295,000","12,240,000","12,530,000","17,111,000","19,301,000","19,308,000","19,573,000","21,851,000","30,489,000","30,017,000","28,780,000","25,132,000","28,928,000","32,385,000","31,758,000","34,047,000","48,781,000","30,464,000",Upgrade,Financials in CAD,Fiscal year is April - March
EBIT,"-21,183,000","-21,313,000","-33,107,000","-24,922,000","-25,725,000","-43,814,000","-64,131,000","-75,077,000","-86,376,000","-85,496,400","-186,634,000","-121,404,000","-224,835,000","-91,268,000","-158,174,000","-120,724,000","-139,404,000","-156,975,000","-229,142,000","-189,125,000",Upgrade,Financials in CAD,Fiscal year is April - March
EBIT Margin,-33.629%,-32.189%,-45.484%,-31.746%,-36.964%,-57.455%,-93.985%,-88.482%,-98.220%,-92.702%,-183.395%,-86.119%,-171.141%,-67.006%,-106.558%,-79.149%,-103.059%,-142.167%,-212.339%,-152.811%,Upgrade,Financials in CAD,Fiscal year is April - March
Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,0.738%,-,-,-,-,-,-,Upgrade,Financials in CAD,Fiscal year is April - March
Revenue as Reported,"62,991,000","66,212,000","72,788,000","78,505,000","69,595,000","76,258,000","68,235,000","84,850,000","87,941,000","92,227,000","101,766,000","140,972,000","131,374,000","136,209,000","148,439,000","152,528,000","135,266,000","110,416,000","107,913,000","123,764,000",Upgrade,Financials in CAD,Fiscal year is April - March
