Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Basic),"74,745,415","74,731,139","69,853,227","62,404,329","61,983,987","61,654,520","61,169,486","60,412,700","60,188,541","60,150,348","60,064,209","59,682,704","59,474,346","57,745,465","57,038,664","49,048,402","46,976,649","45,214,500","44,753,510","42,394,959",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"74,745,415","74,731,139","69,853,227","62,404,329","61,983,987","61,654,520","61,169,486","60,412,700","60,188,541","60,150,348","60,064,209","65,341,168","59,474,346","57,745,465","57,038,664","49,048,402","46,976,649","45,214,500","44,753,510","42,394,959",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),20.588%,21.210%,14.196%,3.297%,2.983%,2.501%,1.840%,-7.543%,1.201%,4.165%,5.304%,33.218%,26.604%,27.714%,27.451%,15.694%,22.288%,20.136%,31.072%,32.313%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.103,-0.102,-0.168,-0.077,-0.150,-0.148,-0.152,-0.160,-0.130,-0.130,-0.127,0.313,-0.082,-0.106,-0.129,-0.145,-0.052,-0.127,-0.065,-0.073,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.103,-0.102,-0.168,-0.082,-0.150,-0.148,-0.152,-0.163,-0.130,-0.130,-0.127,0.290,-0.082,-0.106,-0.129,-0.145,-0.052,-0.127,-0.065,-0.073,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-5,966,000","-6,103,000","-7,908,000","375,000","-6,520,000","-6,436,000","-7,331,000","-5,698,000","-6,341,000","-5,443,000","3,871,000","5,054,000","-3,278,000","-6,950,000","-5,559,000","-4,436,000","-2,661,000","-3,220,000","-2,858,000","1,689,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.080,-0.082,-0.113,0.006,-0.105,-0.104,-0.120,-0.094,-0.105,-0.090,0.064,0.077,-0.055,-0.120,-0.097,-0.090,-0.057,-0.071,-0.064,0.040,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,100.000%,100.000%,100.000%,83.469%,79.077%,100.000%,38.182%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-571.676%,-8433.333%,-3569.130%,-45.942%,-821.187%,-714.145%,-190125.000%,-2445.455%,-2527.820%,-2040.885%,-2203.458%,72.827%,-159.044%,-781.538%,-24555.882%,-64636.364%,-70.862%,-1569.774%,-69.221%,-155.149%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-740.655%,-8437.778%,-5114.348%,-76.154%,-1078.813%,-894.499%,-232000.000%,-2928.182%,-2942.481%,-2034.635%,-2202.882%,72.835%,-158.979%,-781.410%,-21620.588%,-64654.545%,-70.892%,-1625.424%,-71.052%,-159.423%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-574.759%,-6781.111%,-3438.261%,5.910%,-759.022%,-632.220%,-183275.000%,-1726.667%,-2383.835%,-1417.448%,1115.562%,19.675%,-106.636%,-891.026%,-16350.000%,-40327.273%,-77.535%,-909.605%,-69.758%,86.972%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-5,859,000","-7,546,000","-8,181,000","-2,895,000","-7,038,000","-7,254,000","-7,590,000","-8,048,000","-6,685,000","-7,799,000","-7,600,000","18,752,000","-4,845,000","-6,052,000","-8,304,000","-7,066,000","-2,386,000","-5,512,000","-2,791,000","-2,962,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-45.626%,-,-,-,-,-,-,-,73.002%,-157.612%,-,-,-,-69.522%,-,-68.123%,-152.523%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"75,000","44,000","28,000","20,000","16,000","16,000","15,000","22,000","39,000","38,000","46,000","45,000","44,000","44,000","45,000","44,000","46,000","45,000","45,000","51,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-5,934,000","-7,590,000","-8,209,000","-2,915,000","-7,054,000","-7,270,000","-7,605,000","-8,070,000","-6,724,000","-7,837,000","-7,646,000","18,707,000","-4,889,000","-6,096,000","-8,349,000","-7,110,000","-2,432,000","-5,557,000","-2,836,000","-3,013,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-45.942%,-,-,-,-,-,-,-,72.827%,-159.043%,-,-,-,-70.862%,-,-69.221%,-155.149%,Upgrade,Financials in USD,Fiscal year is January - December
