Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters,Currency,Fiscal_Year_period
Income Tax Expense,-,-,"324,000","25,000","3,023,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-41,537,000","-52,332,000","-35,382,000","-66,284,000","-44,765,000","-70,991,000","-80,100,000","-72,019,000","-107,709,000","-67,406,000","-64,324,000","-71,326,000","-56,980,000","-42,008,000","-36,042,000","-34,049,000","-38,204,000","-35,412,000","-28,013,000","-12,568,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-41,537,000","-52,332,000","-35,382,000","-66,284,000","-44,765,000","-70,991,000","-80,100,000","-72,019,000","-107,709,000","-67,406,000","-64,324,000","-71,326,000","-56,980,000","-42,008,000","-36,042,000","-34,049,000","-38,204,000","-35,412,000","-28,013,000","-12,568,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"124,302,317","123,480,849","111,048,525","92,580,106","61,727,278","61,430,620","61,169,089","60,959,523","57,091,743","51,422,386","50,513,524","50,202,491","50,097,851","50,000,716","47,280,769","42,977,244","37,748,454","37,587,330","24,256,402","2,053,777",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"124,302,317","123,480,849","111,048,525","92,580,106","61,727,278","61,430,620","61,169,089","60,959,523","57,091,743","51,422,386","50,513,524","50,202,491","50,097,851","50,000,716","47,280,769","42,977,244","37,748,454","37,587,330","24,256,402","2,053,777",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),101.373%,101.009%,81.544%,51.871%,8.119%,19.463%,21.094%,21.427%,13.960%,2.843%,6.837%,16.812%,32.715%,33.025%,94.921%,1992.595%,1870.580%,2026.392%,1385.667%,36.821%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.334,-0.424,-0.319,-0.716,-0.725,-1.156,-1.309,-1.181,-1.887,-1.311,-1.273,-1.421,-1.137,-0.840,-0.762,-0.792,-1.012,-0.942,-1.155,-6.119,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.334,-0.424,-0.319,-0.716,-0.725,-1.156,-1.309,-1.181,-1.887,-1.311,-1.273,-1.421,-1.137,-0.840,-0.762,-0.792,-1.012,-0.942,-1.155,-6.119,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-34,831,000","-45,119,000","-31,603,000","-56,250,000","-44,048,000","-66,761,000","-80,426,000","-71,188,000","-67,701,000","-62,060,000","-57,099,000","-51,970,000","-41,021,000","-35,874,000","-46,757,000","-32,724,000","-33,801,000","-25,778,000","-21,051,000","-16,863,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.280,-0.365,-0.285,-0.608,-0.714,-1.087,-1.315,-1.168,-1.186,-1.207,-1.130,-1.035,-0.819,-0.717,-0.989,-0.761,-0.895,-0.686,-0.868,-8.211,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,87.704%,88.774%,93.431%,83.395%,96.898%,85.048%,71.845%,83.620%,62.897%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-87.289%,-162.282%,-63.794%,-452.233%,-96.838%,-1286.378%,-2742.359%,-2310.841%,-14448.000%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-92.810%,-169.590%,-71.379%,-490.049%,-117.466%,-1367.842%,-2880.259%,-2432.253%,-14856.414%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-77.826%,-146.215%,-63.756%,-415.866%,-115.584%,-1286.339%,-2891.981%,-2404.188%,-9338.069%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-37,634,000","-49,726,000","-31,264,000","-60,784,000","-36,517,000","-66,377,000","-75,902,000","-68,077,000","-104,466,000","-65,672,000","-62,478,000","-71,150,000","-56,962,000","-41,976,000","-35,987,000","-34,029,000","-38,273,000","-35,597,000","-28,624,000","-12,970,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-84.089%,-161.144%,-63.072%,-,-95.823%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,432,000","351,000","358,000","385,000","387,000","386,000","363,000","347,000","282,000","155,000","150,000","136,000","116,000","104,000","98,000","35,000","30,000","30,000","27,000","24,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-39,066,000","-50,077,000","-31,622,000","-61,169,000","-36,904,000","-66,763,000","-76,265,000","-68,424,000","-104,748,000","-65,827,000","-62,628,000","-71,286,000","-57,078,000","-42,080,000","-36,085,000","-34,064,000","-38,303,000","-35,627,000","-28,651,000","-12,994,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-87.288%,-162.282%,-63.794%,-,-96.838%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"44,755,000","30,858,000","49,569,000","13,526,000","38,109,000","5,190,000","2,781,000","2,961,000","725,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
