Fiscal Quarter,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+20 Quarters,Currency,Fiscal_Year_period
Interest Expense,"-8,765,000","-5,997,000","-5,645,000","-5,723,000","-5,645,000","-5,447,000","-4,906,000","-4,628,000","-3,695,000","-3,412,000","-3,112,000","-3,102,000","-3,065,000","-3,032,000","-3,081,000","-3,476,000","-3,109,000","-3,182,000","-3,661,000","-3,937,000",Upgrade,Financials in USD,Fiscal year is July - June
Interest & Investment Income,"1,124,000","1,259,000","1,070,000","1,064,000","1,081,000","948,000","1,035,000","744,000","628,000","304,000","187,000","149,000","176,000","129,000","148,000","262,000","299,000","375,000","398,000","505,000",Upgrade,Financials in USD,Fiscal year is July - June
Currency Exchange Gain (Loss),"-438,000","-7,270,000","-2,427,000","-7,477,000","-6,689,000","2,174,000","422,000","149,000","-5,200,000","-7,409,000","10,564,000","4,189,000","-2,128,000","890,000","583,000","-624,000","3,631,000","1,069,000","608,000","718,000",Upgrade,Financials in USD,Fiscal year is July - June
EBT Excluding Unusual Items,"13,044,000","11,402,000","13,645,000","3,875,000","-11,979,000","21,441,000","15,104,000","12,109,000","5,417,000","11,404,000","27,190,000","22,327,000","9,595,000","17,145,000","17,782,000","16,052,000","16,509,000","13,393,000","18,664,000","17,062,000",Upgrade,Financials in USD,Fiscal year is July - June
Merger & Restructuring Charges,"-3,424,000","-5,893,000","-723,000","-310,000",-,-,-,-,-,"-238,000","-357,000",-,-,-,-,-,-,"167,000",-,"-167,000",Upgrade,Financials in USD,Fiscal year is July - June
Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,"1,203,000",-,"1,203,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,020,000",-,-,-,"2,821,000",-,-,Upgrade,Financials in USD,Fiscal year is July - June
Pretax Income,"9,620,000","6,408,000","12,922,000","3,565,000","-11,979,000","21,441,000","15,104,000","12,109,000","5,417,000","12,369,000","26,833,000","23,530,000","9,595,000","16,125,000","17,782,000","16,052,000","16,509,000","16,381,000","18,664,000","16,895,000",Upgrade,Financials in USD,Fiscal year is July - June
Income Tax Expense,"2,645,000","5,656,000","4,517,000","2,291,000","-3,964,000","9,943,000","5,062,000","4,899,000","1,561,000","4,882,000","9,144,000","6,065,000","3,061,000","-996,000","5,621,000","3,251,000","4,207,000","10,739,000","5,163,000","5,001,000",Upgrade,Financials in USD,Fiscal year is July - June
Net Income,"6,975,000","752,000","8,405,000","1,274,000","-8,015,000","11,498,000","10,042,000","7,210,000","3,856,000","7,487,000","17,689,000","17,465,000","6,534,000","17,121,000","12,161,000","12,801,000","12,302,000","5,642,000","13,501,000","11,894,000",Upgrade,Financials in USD,Fiscal year is July - June
Net Income to Common,"6,975,000","752,000","8,405,000","1,274,000","-8,015,000","11,498,000","10,042,000","7,210,000","3,856,000","7,487,000","17,689,000","17,465,000","6,534,000","17,121,000","12,161,000","12,801,000","12,302,000","5,642,000","13,501,000","11,894,000",Upgrade,Financials in USD,Fiscal year is July - June
Net Income Growth,-,-93.460%,-16.302%,-82.330%,-,53.573%,-43.230%,-58.717%,-40.986%,-56.270%,45.457%,36.435%,-46.887%,203.456%,-9.925%,7.626%,389.145%,-35.901%,-9.078%,-19.352%,Upgrade,Financials in USD,Fiscal year is July - June
Shares Outstanding (Basic),"40,504,000","40,500,000","40,504,000","40,504,000","40,504,000","40,500,000","40,504,000","40,504,000","40,504,000","40,500,000","40,504,000","40,504,000","40,504,000","40,500,000","40,483,000","40,454,000","40,454,000","40,500,000","40,454,000","40,454,000",Upgrade,Financials in USD,Fiscal year is July - June
Shares Outstanding (Diluted),"40,582,000","40,600,000","40,520,000","40,504,000","40,504,000","40,500,000","40,504,000","40,504,000","40,504,000","40,500,000","40,504,000","40,504,000","40,504,000","40,500,000","40,504,000","40,504,000","40,504,000","40,500,000","40,504,000","40,504,000",Upgrade,Financials in USD,Fiscal year is July - June
Shares Change (YoY),0.193%,0.247%,0.040%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.067%,-0.047%,Upgrade,Financials in USD,Fiscal year is July - June
EPS (Basic),0.172,0.019,0.208,0.031,-0.198,0.284,0.248,0.178,0.095,0.185,0.437,0.431,0.161,0.423,0.300,0.316,0.304,0.139,0.334,0.294,Upgrade,Financials in USD,Fiscal year is July - June
EPS (Diluted),0.170,0.019,0.208,0.030,-0.200,0.284,0.248,0.178,0.095,0.181,0.437,0.431,0.160,0.420,0.300,0.316,0.300,0.139,0.330,0.290,Upgrade,Financials in USD,Fiscal year is July - June
EPS Growth,-,-93.460%,-16.302%,-83.147%,-,57.037%,-43.230%,-58.717%,-40.500%,-56.960%,45.574%,36.266%,-46.667%,201.520%,-9.091%,9.115%,400.000%,-35.901%,-10.123%,-19.444%,Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow,"3,039,000","15,357,000","1,677,000","20,599,000","8,723,000","9,347,000","-1,649,000","-12,308,000","-33,874,000","-10,316,000","-3,883,000","12,432,000","-3,628,000","-4,024,000","9,137,000","19,595,000","-5,722,000","-6,199,000","19,096,000","23,651,000",Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow Per Share,0.075,0.378,0.041,0.509,0.215,0.231,-0.041,-0.304,-0.836,-0.255,-0.096,0.307,-0.090,-0.099,0.226,0.484,-0.141,-0.153,0.471,0.584,Upgrade,Financials in USD,Fiscal year is July - June
Dividend Per Share,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,Upgrade,Financials in USD,Fiscal year is July - June
Gross Margin,32.060%,31.904%,30.321%,31.578%,29.274%,30.059%,30.748%,31.631%,29.522%,30.816%,29.924%,30.369%,30.130%,31.700%,32.667%,33.114%,32.849%,32.582%,33.003%,32.290%,Upgrade,Financials in USD,Fiscal year is July - June
Operating Margin,8.111%,8.570%,7.844%,6.406%,-0.314%,9.318%,7.552%,6.476%,5.885%,8.588%,8.159%,9.063%,6.807%,8.697%,9.508%,9.648%,8.037%,8.140%,10.116%,9.241%,Upgrade,Financials in USD,Fiscal year is July - June
Profit Margin,2.678%,0.275%,3.193%,0.510%,-3.464%,4.508%,4.088%,2.947%,1.658%,2.933%,7.382%,7.505%,3.044%,7.772%,5.744%,6.210%,6.302%,3.035%,6.407%,5.558%,Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow Margin,1.167%,5.622%,0.637%,8.241%,3.770%,3.665%,-0.671%,-5.031%,-14.568%,-4.041%,-1.620%,5.342%,-1.690%,-1.827%,4.315%,9.505%,-2.931%,-3.335%,9.061%,11.051%,Upgrade,Financials in USD,Fiscal year is July - June
EBITDA,"30,127,000","31,175,000","29,843,000","24,921,000","8,145,000","30,885,000","27,042,000","24,343,000","22,134,000","29,279,000","27,996,000","29,092,000","22,466,000","25,747,000","28,050,000","27,978,000","23,724,000","22,257,000","29,567,000","27,924,000",Upgrade,Financials in USD,Fiscal year is July - June
EBITDA Margin,11.568%,11.412%,11.338%,9.971%,3.521%,12.109%,11.007%,9.950%,9.519%,11.470%,11.684%,12.501%,10.466%,11.688%,13.248%,13.572%,12.154%,11.974%,14.030%,13.048%,Upgrade,Financials in USD,Fiscal year is July - June
D&A For EBITDA,"9,004,000","7,765,000","9,196,000","8,910,000","8,871,000","7,119,000","8,489,000","8,499,000","8,450,000","7,358,000","8,445,000","8,001,000","7,854,000","6,589,000","7,918,000","8,088,000","8,036,000","7,126,000","8,248,000","8,148,000",Upgrade,Financials in USD,Fiscal year is July - June
EBIT,"21,123,000","23,410,000","20,647,000","16,011,000","-726,000","23,766,000","18,553,000","15,844,000","13,684,000","21,921,000","19,551,000","21,091,000","14,612,000","19,158,000","20,132,000","19,890,000","15,688,000","15,131,000","21,319,000","19,776,000",Upgrade,Financials in USD,Fiscal year is July - June
EBIT Margin,8.111%,8.570%,7.844%,6.406%,-0.314%,9.318%,7.552%,6.476%,5.885%,8.588%,8.159%,9.063%,6.807%,8.697%,9.508%,9.648%,8.037%,8.140%,10.116%,9.241%,Upgrade,Financials in USD,Fiscal year is July - June
Effective Tax Rate,27.495%,88.265%,34.956%,64.264%,-,46.374%,33.514%,40.458%,28.817%,39.470%,34.077%,25.776%,31.902%,-,31.611%,20.253%,25.483%,65.558%,27.663%,29.600%,Upgrade,Financials in USD,Fiscal year is July - June
