Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"1,197,000","1,291,000","1,923,000","961,000","1,121,000","1,223,000","1,300,000","1,879,000","472,000","195,000","68,000","70,000","66,000","77,000","100,000","522,000","232,000","277,000","434,000","640,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),-,"3,000","4,000","-2,000","17,000","-14,000",-,"14,000","9,000","516,000","1,221,000","-793,000","81,000","-10,000","20,000","55,000","-160,000","-39,000","135,000","152,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-19,482,000","-14,857,000","-19,350,000","-15,900,000","-10,622,000","-21,298,000","-18,193,000","-16,156,000","-22,288,000","-21,653,000","-31,306,000","-50,790,000","-26,009,000","-27,515,000","-18,411,000","-21,357,000","-16,000,000","-24,209,000","-29,184,000","-33,540,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,-,-,-,"-1,488,000",-,-,-,-,-,-,-,"-2,000,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,"146,000",-,-,-,"-36,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,500,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"420,000","601,000","677,000","2,128,000","-1,905,000","781,000","1,359,000","4,412,000","118,000","-4,871,000","-2,816,000",-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-19,062,000","-14,256,000","-18,673,000","-13,626,000","-12,527,000","-20,517,000","-16,834,000","-13,268,000","-22,170,000","-26,524,000","-34,122,000","-50,790,000","-26,009,000","-27,515,000","-18,411,000","-21,857,000","-16,000,000","-24,209,000","-29,184,000","-33,540,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-3,324,000","749,000","307,000","-236,000","-338,000","-675,000",-,"-338,000","-339,000","-339,000","-408,000",-,-,-,-,-,-,"-110,000",-,"-458,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-15,738,000","-15,005,000","-18,980,000","-13,390,000","-12,189,000","-19,842,000","-16,834,000","-12,930,000","-21,831,000","-26,185,000","-33,714,000","-50,790,000","-26,009,000","-27,515,000","-18,411,000","-21,857,000","-16,000,000","-24,099,000","-29,184,000","-33,082,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-15,738,000","-15,005,000","-18,980,000","-13,390,000","-12,189,000","-19,842,000","-16,834,000","-12,930,000","-21,831,000","-26,185,000","-33,714,000","-50,790,000","-26,009,000","-27,515,000","-18,411,000","-21,857,000","-16,000,000","-24,099,000","-29,184,000","-33,082,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"148,993,823","148,345,549","140,513,907","138,124,878","138,059,781","137,338,071","137,142,565","135,986,345","135,951,761","135,529,968","135,032,782","121,940,592","66,497,593","66,367,125","61,245,220","53,505,197","46,145,116","37,973,123","32,790,317","27,001,059",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"148,993,823","148,345,549","140,513,907","138,124,878","138,059,781","137,338,071","137,142,565","135,986,345","135,951,761","135,529,968","135,032,782","121,940,592","66,497,593","66,367,125","61,245,220","53,505,197","46,145,116","37,973,123","32,790,317","27,001,059",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),7.920%,8.015%,2.458%,1.573%,1.551%,1.334%,1.562%,11.519%,104.446%,104.213%,120.479%,127.904%,44.105%,74.774%,86.778%,98.160%,71.272%,41.220%,39.171%,29.971%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.106,-0.101,-0.135,-0.097,-0.088,-0.144,-0.123,-0.095,-0.161,-0.193,-0.250,-0.417,-0.391,-0.415,-0.301,-0.409,-0.347,-0.635,-0.890,-1.225,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.110,-0.101,-0.135,-0.097,-0.090,-0.144,-0.123,-0.095,-0.161,-0.193,-0.250,-0.417,-0.391,-0.415,-0.301,-0.409,-0.347,-0.635,-0.890,-1.225,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-8,392,000","-10,745,000","-20,467,000","7,339,000","-14,955,000","-15,292,000","-26,378,000","-16,251,000","-17,930,000","-20,825,000","-48,409,000","-29,077,000","-22,918,000","-20,240,000","-24,385,000","-11,094,000","-16,965,000","-23,905,000","-28,971,000","-29,816,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.056,-0.072,-0.146,0.053,-0.108,-0.111,-0.192,-0.120,-0.132,-0.154,-0.358,-0.238,-0.345,-0.305,-0.398,-0.207,-0.368,-0.630,-0.884,-1.104,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,74.952%,83.793%,85.307%,82.947%,83.028%,80.123%,83.977%,81.019%,82.304%,80.993%,71.581%,77.185%,70.886%,62.014%,77.718%,52.496%,70.025%,35.915%,-0.112%,14.002%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-23.758%,-17.033%,-35.053%,-22.169%,-10.168%,-42.041%,-39.996%,-41.280%,-63.179%,-74.749%,-131.717%,-225.260%,-220.235%,-289.546%,-204.271%,-241.815%,-145.470%,-1095.461%,-1580.201%,-1759.710%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-29.001%,-31.218%,-46.705%,-30.164%,-25.226%,-52.205%,-50.711%,-39.012%,-73.443%,-103.473%,-152.739%,-237.015%,-235.163%,-308.949%,-224.661%,-304.755%,-169.348%,-1188.900%,-1632.215%,-1774.785%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-15.464%,-22.355%,-50.364%,16.533%,-30.950%,-40.234%,-79.461%,-49.031%,-60.320%,-82.293%,-219.313%,-135.690%,-207.215%,-227.263%,-297.559%,-154.685%,-179.562%,-1179.329%,-1620.302%,-1599.571%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-9,875,000","-5,196,000","-11,208,000","-6,784,000","-1,811,000","-12,883,000","-10,202,000","-10,605,000","-15,709,000","-15,854,000","-26,042,000","-47,372,000","-24,035,000","-25,467,000","-16,403,000","-16,897,000","-13,361,000","-21,887,000","-27,934,000","-32,421,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-18.197%,-10.810%,-27.580%,-15.283%,-3.748%,-33.895%,-30.733%,-31.997%,-52.848%,-62.649%,-117.981%,-221.065%,-217.315%,-285.953%,-200.159%,-235.597%,-141.416%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"3,018,000","2,991,000","3,037,000","3,057,000","3,102,000","3,096,000","3,075,000","3,077,000","3,071,000","3,062,000","3,032,000","899,000","323,000","320,000","337,000","446,000","383,000","318,000","320,000","380,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-12,893,000","-8,187,000","-14,245,000","-9,841,000","-4,913,000","-15,979,000","-13,277,000","-13,682,000","-18,780,000","-18,916,000","-29,074,000","-48,271,000","-24,358,000","-25,787,000","-16,740,000","-17,343,000","-13,744,000","-22,205,000","-28,254,000","-32,801,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-23.758%,-17.033%,-35.053%,-22.169%,-10.168%,-42.041%,-39.996%,-41.280%,-63.179%,-74.749%,-131.717%,-225.260%,-220.235%,-289.546%,-204.271%,-241.815%,-145.470%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"54,268,000","48,065,000","40,638,000","44,390,000","48,320,000","38,008,000","33,196,000","33,144,000","29,725,000","25,306,000","22,073,000","21,429,000","11,060,000","8,906,000","8,195,000","20,435,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
