Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"49,800,000","46,200,000","53,800,000","51,000,000","45,300,000","37,200,000","29,200,000","20,800,000","13,300,000","6,800,000","4,300,000","4,200,000","3,800,000","4,000,000","4,700,000","5,000,000","6,400,000","7,200,000","10,000,000","11,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"2,700,000","1,200,000","-3,800,000","-27,700,000","-1,500,000","1,000,000","900,000","-69,200,000","2,600,000","-4,700,000","-2,900,000","-800,000","-5,200,000","-1,400,000","-91,500,000","7,700,000","600,000","700,000","-7,700,000","-1,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"450,600,000","355,700,000","393,000,000","269,400,000","355,200,000","336,800,000","300,700,000","124,200,000","321,000,000","197,700,000","284,700,000","167,900,000","223,900,000","220,100,000","-25,800,000","74,300,000","223,200,000","142,800,000","160,800,000","65,200,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"3,100,000","-400,000","5,600,000","29,600,000","-3,400,000","-1,600,000","-8,800,000","65,800,000","-8,500,000","-47,100,000","24,000,000","-26,400,000","-18,300,000","-3,600,000","188,700,000","43,800,000","-4,200,000","-8,900,000","10,800,000","3,100,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,"-3,600,000",-,-,-,"-11,200,000",-,-,-,"-1,000,000","-1,200,000",-,"-130,400,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,"-65,100,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-3,700,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"388,600,000","355,300,000","398,600,000","295,400,000","351,800,000","335,200,000","291,900,000","178,800,000","312,500,000","150,600,000","308,700,000","140,500,000","204,400,000","216,500,000","32,500,000","114,400,000","219,000,000","133,900,000","171,600,000","68,300,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"79,500,000","77,200,000","92,000,000","78,300,000","84,200,000","76,000,000","51,000,000","46,700,000","73,200,000","34,600,000","68,800,000","28,300,000","41,700,000","43,900,000","4,200,000","15,600,000","47,800,000","26,800,000","33,900,000","15,700,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"309,100,000","278,100,000","306,600,000","217,100,000","267,600,000","259,200,000","240,900,000","132,100,000","239,300,000","116,000,000","239,900,000","112,200,000","162,700,000","172,600,000","28,300,000","98,800,000","171,200,000","107,100,000","137,700,000","52,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"309,100,000","278,100,000","306,600,000","217,100,000","267,600,000","259,200,000","240,900,000","132,100,000","239,300,000","116,000,000","239,900,000","112,200,000","162,700,000","172,600,000","28,300,000","98,800,000","171,200,000","107,100,000","137,700,000","52,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,15.508%,7.292%,27.273%,64.345%,11.826%,123.448%,0.417%,17.736%,47.081%,-32.793%,747.703%,13.563%,-4.965%,61.158%,-79.448%,87.833%,29.305%,-47.782%,-,-19.449%,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"44,600,000","44,400,000","47,000,000","47,000,000","46,900,000","46,900,000","46,300,000","45,800,000","45,500,000","45,400,000","45,200,000","45,100,000","44,900,000","44,800,000","44,600,000","44,500,000","44,400,000","44,100,000","43,900,000","43,900,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"48,400,000","47,500,000","49,700,000","49,800,000","49,700,000","49,500,000","49,600,000","49,400,000","48,700,000","48,100,000","47,700,000","47,800,000","47,600,000","47,300,000","46,400,000","45,100,000","44,600,000","44,400,000","44,100,000","44,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-2.616%,-4.040%,0.202%,0.810%,2.053%,2.911%,3.983%,3.347%,2.311%,1.691%,2.802%,5.987%,6.726%,6.532%,5.215%,2.500%,1.364%,0.909%,0.915%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),6.930,6.264,6.523,4.619,5.706,5.527,5.203,2.884,5.259,2.555,5.308,2.488,3.624,3.853,0.635,2.220,3.856,2.429,3.137,1.198,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),6.390,5.850,6.170,4.352,5.380,5.240,4.860,2.677,4.910,2.410,5.030,2.348,3.420,3.650,0.610,2.187,3.840,2.410,3.120,1.195,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,18.773%,11.641%,26.955%,62.602%,9.572%,117.427%,-3.380%,14.009%,43.567%,-33.973%,724.590%,7.329%,-10.938%,51.452%,-80.449%,83.124%,27.575%,-48.283%,-,-19.288%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"300,700,000","187,100,000","338,300,000","72,000,000","280,500,000","61,600,000","333,500,000","88,700,000","189,800,000","110,000,000","275,200,000","104,000,000","162,300,000","131,900,000","79,200,000","113,900,000","235,100,000","145,800,000","201,600,000","77,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,6.213,3.939,6.807,1.446,5.644,1.244,6.724,1.796,3.897,2.287,5.769,2.176,3.410,2.789,1.707,2.525,5.271,3.284,4.571,1.768,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,88.904%,89.117%,89.243%,88.450%,88.497%,89.254%,89.682%,88.037%,92.791%,93.639%,94.393%,91.667%,93.771%,91.668%,93.933%,90.959%,93.686%,92.845%,93.433%,90.743%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,54.507%,44.748%,52.575%,42.492%,53.659%,52.540%,56.106%,37.620%,60.911%,43.221%,62.351%,40.751%,51.698%,49.765%,17.304%,17.251%,58.169%,38.812%,46.786%,20.797%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,41.274%,38.901%,45.241%,35.318%,43.912%,43.453%,47.524%,26.877%,46.376%,24.845%,51.938%,27.023%,36.586%,38.656%,7.465%,25.669%,45.041%,29.586%,38.647%,16.908%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,40.152%,26.171%,49.919%,11.713%,46.029%,10.327%,65.792%,18.047%,36.783%,23.560%,59.580%,25.048%,36.497%,29.541%,20.892%,29.592%,61.852%,40.276%,56.582%,25.008%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"427,300,000","338,600,000","371,300,000","274,900,000","340,300,000","326,300,000","297,700,000","198,100,000","327,200,000","214,500,000","300,500,000","181,800,000","242,300,000","234,600,000","78,100,000","79,500,000","232,900,000","153,100,000","179,100,000","77,200,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,57.057%,47.363%,54.788%,44.721%,55.842%,54.702%,58.730%,40.305%,63.411%,45.941%,65.057%,43.786%,54.486%,52.542%,20.601%,20.655%,61.273%,42.293%,50.267%,24.815%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"19,100,000","18,700,000","15,000,000","13,700,000","13,300,000","12,900,000","13,300,000","13,200,000","12,900,000","12,700,000","12,500,000","12,600,000","12,400,000","12,400,000","12,500,000","13,100,000","11,800,000","12,600,000","12,400,000","12,500,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"408,200,000","319,900,000","356,300,000","261,200,000","327,000,000","313,400,000","284,400,000","184,900,000","314,300,000","201,800,000","288,000,000","169,200,000","229,900,000","222,200,000","65,600,000","66,400,000","221,100,000","140,500,000","166,700,000","64,700,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,54.507%,44.748%,52.575%,42.492%,53.659%,52.540%,56.106%,37.620%,60.911%,43.221%,62.351%,40.751%,51.698%,49.765%,17.304%,17.251%,58.169%,38.812%,46.786%,20.797%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,20.458%,21.728%,23.081%,26.506%,23.934%,22.673%,17.472%,26.119%,23.424%,22.975%,22.287%,20.142%,20.401%,20.277%,12.923%,13.636%,21.826%,20.015%,19.755%,22.987%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,-,-,-,-,-,-,-,-,-,"444,700,000","446,500,000","379,100,000","384,900,000","380,100,000","362,000,000","356,300,000","311,100,000",Upgrade,Financials in USD,Fiscal year is January - December
