Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Pretax Income,"165,147,000","117,743,000","96,028,000","101,175,000","101,760,000","93,156,000","52,238,000","70,791,000","73,707,000","30,011,000","74,409,000","54,810,000","74,106,000","91,516,000","28,086,000","73,249,000","36,270,000","25,875,000","-6,092,000","-34,460,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"28,136,000","24,498,000","19,205,000","15,787,000","19,923,000","18,402,000","12,623,000","13,089,000","12,073,000","7,326,000","14,301,000","-11,960,000","-142,481,000","58,000","191,000","85,000","63,000","58,000","11,000","-63,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"137,011,000","93,245,000","76,823,000","85,388,000","81,837,000","74,754,000","39,615,000","57,702,000","61,634,000","22,685,000","60,108,000","66,770,000","216,587,000","91,458,000","27,895,000","73,164,000","36,207,000","25,817,000","-6,103,000","-34,397,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"137,011,000","93,245,000","76,823,000","85,388,000","81,837,000","74,754,000","39,615,000","57,702,000","61,634,000","22,685,000","60,108,000","66,770,000","216,587,000","91,458,000","27,895,000","73,164,000","36,207,000","25,817,000","-6,103,000","-34,397,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,67.419%,24.736%,93.924%,47.981%,32.779%,229.531%,-34.094%,-13.581%,-71.543%,-75.196%,115.479%,-8.739%,498.191%,254.255%,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"126,850,000","127,116,000","126,941,000","129,054,000","131,965,000","131,730,000","135,027,000","135,284,000","136,527,000","137,937,000","137,658,000","140,224,000","142,021,000","142,487,000","137,952,000","135,107,000","136,578,000","135,935,000","137,186,000","141,046,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"130,134,000","129,222,000","128,887,000","131,035,000","134,083,000","133,543,000","137,900,000","138,601,000","139,387,000","142,216,000","141,277,000","144,253,000","146,690,000","147,624,000","148,540,000","145,122,000","142,081,000","138,084,000","137,186,000","141,046,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-2.945%,-3.236%,-6.536%,-5.459%,-3.805%,-6.098%,-2.390%,-3.918%,-4.979%,-3.663%,-4.890%,-0.599%,3.244%,6.909%,8.276%,2.890%,-2.775%,-5.039%,-6.976%,-2.189%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),1.080,0.734,0.605,0.662,0.620,0.567,0.293,0.427,0.451,0.164,0.437,0.476,1.525,0.642,0.202,0.542,0.265,0.190,-0.044,-0.244,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),1.050,0.720,0.600,0.654,0.610,0.560,0.290,0.423,0.440,0.160,0.430,0.455,1.480,0.620,0.190,0.501,0.250,0.190,-0.044,-0.244,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,72.131%,28.571%,106.897%,54.641%,38.636%,250.000%,-32.558%,-6.934%,-70.270%,-74.194%,126.316%,-9.311%,492.000%,226.452%,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"113,859,000","53,212,000","125,882,000","99,758,000","129,467,000","68,465,000","75,587,000","80,109,000","68,627,000","39,257,000","47,307,000","82,358,000","121,243,000","36,356,000","58,026,000","49,221,000","5,908,000","2,779,000","-4,958,000","-27,266,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.875,0.412,0.977,0.761,0.966,0.513,0.548,0.578,0.492,0.276,0.335,0.571,0.827,0.246,0.391,0.339,0.042,0.020,-0.036,-0.193,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,76.599%,73.787%,75.781%,67.991%,66.605%,68.423%,67.221%,64.359%,69.363%,67.561%,76.317%,68.927%,76.625%,77.218%,69.414%,72.349%,79.614%,73.396%,37.111%,16.897%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,56.259%,50.674%,48.776%,45.008%,42.021%,42.734%,33.182%,53.119%,39.857%,22.354%,64.521%,55.424%,65.256%,68.189%,56.992%,63.782%,61.699%,53.521%,-12.712%,-6.824%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,47.231%,40.304%,39.220%,37.119%,37.882%,33.820%,24.432%,31.792%,29.493%,14.889%,51.252%,65.459%,186.987%,67.024%,31.335%,60.117%,55.434%,46.752%,-24.071%,-64.096%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,39.250%,23.000%,64.265%,43.366%,59.929%,30.974%,46.617%,44.138%,32.840%,25.765%,40.337%,80.741%,104.673%,26.643%,65.182%,40.444%,9.045%,5.033%,-19.555%,-50.808%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"182,157,000","136,066,000","114,348,000","122,928,000","109,957,000","113,686,000","72,859,000","102,223,000","111,795,000","46,006,000","76,048,000","56,907,000","75,937,000","93,382,000","51,073,000","78,024,000","40,702,000","29,979,000","-2,866,000","-3,120,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,62.794%,58.813%,58.377%,53.438%,50.898%,51.433%,44.935%,56.322%,53.497%,30.195%,64.844%,55.789%,65.559%,68.434%,57.371%,64.110%,62.316%,54.289%,-11.304%,-5.814%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"18,960,000","18,831,000","18,806,000","19,393,000","19,178,000","19,228,000","19,057,000","5,814,000","28,503,000","11,946,000","378,000","373,000","351,000","335,000","338,000","400,000","403,000","424,000","357,000","542,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"163,197,000","117,235,000","95,542,000","103,535,000","90,779,000","94,458,000","53,802,000","96,409,000","83,292,000","34,060,000","75,670,000","56,534,000","75,586,000","93,047,000","50,735,000","77,624,000","40,299,000","29,555,000","-3,223,000","-3,662,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,56.258%,50.674%,48.776%,45.008%,42.021%,42.734%,33.182%,53.119%,39.857%,22.354%,64.521%,55.424%,65.256%,68.189%,56.992%,63.782%,61.699%,53.521%,-12.712%,-6.824%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,17.037%,20.806%,19.999%,15.604%,19.578%,19.754%,24.164%,18.490%,16.380%,24.411%,19.219%,-,-,0.063%,0.680%,0.116%,0.174%,0.224%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"290,084,000","231,353,000","195,879,000","230,039,000","216,033,000","221,038,000","162,143,000","181,496,000","208,976,000","152,365,000","117,279,000","102,003,000","115,830,000","136,455,000","89,022,000","121,703,000","65,316,000","55,221,000","25,354,000","53,665,000",Upgrade,Financials in USD,Fiscal year is January - December
